Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
57,1705942113405,22/01/2024 16:48:33,1705942100443,0,22/01/2024 16:48:20,158033,3,questionnaire-gew1,,34384648,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,question 28-quantised,2
58,1705942113405,22/01/2024 16:48:33,1705942100444,0,22/01/2024 16:48:20,158033,3,questionnaire-gew1,,34384648,BLIND,10161313,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1366x768,1303x654,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,462677
1,1706271517765,26/01/2024 12:18:37,1706271518933,0,26/01/2024 12:18:38,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1706271653191,26/01/2024 12:20:53,1706271654396,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 1 ,Slightly Disagree
3,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 1 -quantised,3
4,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 2 ,Slightly Disagree
5,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 2 -quantised,3
6,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 3 ,Definitely Disagree
7,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 3 -quantised,4
8,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 4 ,Slightly Disagree
9,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 4 -quantised,3
10,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 5,Definitely Agree
11,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 5-quantised,1
12,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 6 ,Slightly Agree
13,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 6 -quantised,2
14,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 7,Slightly Agree
15,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 7-quantised,2
16,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 8 ,Definitely Agree
17,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 8 -quantised,1
18,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 9 ,Slightly Agree
19,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 9 -quantised,2
20,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 10 ,Slightly Agree
21,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 10 -quantised,2
22,1706271653293,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 11 ,Slightly Agree
23,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 11 -quantised,2
24,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 12 ,Definitely Agree
25,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 12 -quantised,1
26,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 13 ,Definitely Disagree
27,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 13 -quantised,4
28,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 14 ,Slightly Disagree
29,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 14 -quantised,3
30,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 15 ,Slightly Disagree
31,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 15 -quantised,3
32,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 16,Slightly Agree
33,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 16-quantised,2
34,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 17,Definitely Agree
35,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 17-quantised,1
36,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 18,Slightly Agree
37,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 18-quantised,2
38,1706271653378,26/01/2024 12:20:53,1706271654397,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 19 ,Slightly Disagree
39,1706271653378,26/01/2024 12:20:53,1706271654398,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 19 -quantised,3
40,1706271653378,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 20,Slightly Agree
41,1706271653378,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 20-quantised,2
42,1706271653378,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 21,Definitely Disagree
43,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 21-quantised,4
44,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 22,Slightly Disagree
45,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 22-quantised,3
46,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 23 ,Slightly Agree
47,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 23 -quantised,2
48,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 24,Slightly Agree
49,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 24-quantised,2
50,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 25,Slightly Disagree
51,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 25-quantised,3
52,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 26 ,Slightly Disagree
53,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 26 -quantised,3
54,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 27 ,Slightly Agree
55,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 27 -quantised,2
56,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 28,Slightly Disagree
57,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,question 28-quantised,3
58,1706271653462,26/01/2024 12:20:53,1706271654399,0,26/01/2024 12:20:54,158033,3,questionnaire-gew1,,34506463,BLIND,10202447,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,2144x1206,2144x1026,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,135466
1,1706535001662,29/01/2024 13:30:01,1706535001495,0,29/01/2024 13:30:01,158033,3,questionnaire-gew1,,34574339,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x563,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1706535112997,29/01/2024 13:31:52,1706535112894,0,29/01/2024 13:31:52,158033,3,questionnaire-gew1,,34574339,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x563,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,question 1 ,Slightly Agree
3,1706535113225,29/01/2024 13:31:53,1706535112895,0,29/01/2024 13:31:52,158033,3,questionnaire-gew1,,34574339,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x563,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,question 1 -quantised,2
4,1706535113225,29/01/2024 13:31:53,1706535112896,0,29/01/2024 13:31:52,158033,3,questionnaire-gew1,,34574339,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x563,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,question 2 ,Slightly Agree
5,1706535113225,29/01/2024 13:31:53,1706535112896,0,29/01/2024 13:31:52,158033,3,questionnaire-gew1,,34574339,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x563,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,question 2 -quantised,2
6,1706535113225,29/01/2024 13:31:53,1706535112896,0,29/01/2024 13:31:52,158033,3,questionnaire-gew1,,34574339,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x563,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,question 3 ,Slightly Disagree
7,1706535113225,29/01/2024 13:31:53,1706535112896,0,29/01/2024 13:31:52,158033,3,questionnaire-gew1,,34574339,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x563,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,question 3 -quantised,3
8,1706535113225,29/01/2024 13:31:53,1706535112896,0,29/01/2024 13:31:52,158033,3,questionnaire-gew1,,34574339,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x563,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,question 4 ,Slightly Agree
9,1706535113225,29/01/2024 13:31:53,1706535112896,0,29/01/2024 13:31:52,158033,3,questionnaire-gew1,,34574339,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x563,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,question 4 -quantised,2
10,1706535113225,29/01/2024 13:31:53,1706535112896,0,29/01/2024 13:31:52,158033,3,questionnaire-gew1,,34574339,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x563,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,question 5,Slightly Agree
11,1706535113225,29/01/2024 13:31:53,1706535112896,0,29/01/2024 13:31:52,158033,3,questionnaire-gew1,,34574339,BLIND,10221629,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1263x563,,,,The Autism Spectrum Quotient: Adult's Version (AQ-Short),2,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,question 5-quantised,2
