Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
9,1738599376942,03/02/2025 16:16:16,1738599376942,0,03/02/2025 16:16:16,201657,10,questionnaire-23s2,,43011526,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738599376942,03/02/2025 16:16:16,1738599376942,0,03/02/2025 16:16:16,201657,10,questionnaire-23s2,,43011526,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A public space with considerable background noise (such as a cafe).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738599376944,03/02/2025 16:16:16,1738599376944,0,03/02/2025 16:16:16,201657,10,questionnaire-23s2,,43011526,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,3,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738599376945,03/02/2025 16:16:16,1738599376945,0,03/02/2025 16:16:16,201657,10,questionnaire-23s2,,43011526,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Feedback,2,set1,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,4,object-4
13,1738599376947,03/02/2025 16:16:16,1738599376947,0,03/02/2025 16:16:16,201657,10,questionnaire-23s2,,43011526,BLIND,12535707,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x778,,,0,Feedback,2,set1,,,,,info,,END,17715,,,,
1,1738607582969,03/02/2025 18:33:02,1738607582969,0,03/02/2025 18:33:02,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,,,,,info,,BEGIN,,,,,
2,1738607621503,03/02/2025 18:33:41,1738607621503,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,Only for a specific question,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738607621503,03/02/2025 18:33:41,1738607621503,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,3,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738607621503,03/02/2025 18:33:41,1738607621503,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738607621503,03/02/2025 18:33:41,1738607621503,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738607621503,03/02/2025 18:33:41,1738607621503,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738607621504,03/02/2025 18:33:41,1738607621504,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738607621504,03/02/2025 18:33:41,1738607621504,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738607621504,03/02/2025 18:33:41,1738607621504,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738607621504,03/02/2025 18:33:41,1738607621504,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet public space with minimal distraction (such as a library).,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738607621504,03/02/2025 18:33:41,1738607621504,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,2,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738607621504,03/02/2025 18:33:41,1738607621504,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"Fustrating after block 1, especially when it got to dividing bigger numbers. ",,,fb_comment,4,object-4
13,1738607621505,03/02/2025 18:33:41,1738607621505,0,03/02/2025 18:33:41,201657,10,questionnaire-23s2,,43017364,BLIND,12537636,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,,,0,Feedback,2,set2,,,,,info,,END,38519,,,,
1,1738635993254,04/02/2025 02:26:33,1738635993254,0,04/02/2025 02:26:33,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,,,,,info,,BEGIN,,,,,
2,1738636012862,04/02/2025 02:26:52,1738636012862,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738636012862,04/02/2025 02:26:52,1738636012862,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738636012862,04/02/2025 02:26:52,1738636012862,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738636012862,04/02/2025 02:26:52,1738636012862,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738636012863,04/02/2025 02:26:52,1738636012863,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738636012863,04/02/2025 02:26:52,1738636012863,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738636012863,04/02/2025 02:26:52,1738636012863,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738636012863,04/02/2025 02:26:52,1738636012863,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738636012863,04/02/2025 02:26:52,1738636012863,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738636012863,04/02/2025 02:26:52,1738636012863,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738636012863,04/02/2025 02:26:52,1738636012863,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,4,object-4
13,1738636012864,04/02/2025 02:26:52,1738636012864,0,04/02/2025 02:26:52,201657,10,questionnaire-23s2,,43026761,BLIND,12539943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1710x1107,1710x989,,,0,Feedback,2,set2,,,,,info,,END,19579,,,,
1,1738670836742,04/02/2025 12:07:16,1738670836742,0,04/02/2025 12:07:16,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,,,,,info,,BEGIN,,,,,
2,1738670943981,04/02/2025 12:09:03,1738670943981,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738670943982,04/02/2025 12:09:03,1738670943982,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738670943984,04/02/2025 12:09:03,1738670943984,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738670943984,04/02/2025 12:09:03,1738670943984,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738670943986,04/02/2025 12:09:03,1738670943986,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738670943986,04/02/2025 12:09:03,1738670943986,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738670943987,04/02/2025 12:09:03,1738670943987,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738670943988,04/02/2025 12:09:03,1738670943988,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738670943989,04/02/2025 12:09:03,1738670943989,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
11,1738670943989,04/02/2025 12:09:03,1738670943989,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738670943990,04/02/2025 12:09:03,1738670943990,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,It was okay but some of the tasks were quite challenging to do mentally especially some of the multiplications and divisions. I did use pen and paper to work some of them out but no calculator. ,,,fb_comment,4,object-4
13,1738670943991,04/02/2025 12:09:03,1738670943991,0,04/02/2025 12:09:03,201657,10,questionnaire-23s2,,43040638,BLIND,12543054,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1522x646,,,0,Feedback,2,set1,,,,,info,,END,107232,,,,
1,1738686069427,04/02/2025 16:21:09,1738686069427,0,04/02/2025 16:21:09,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,,,,,info,,BEGIN,,,,,
2,1738686199139,04/02/2025 16:23:19,1738686199139,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738686199139,04/02/2025 16:23:19,1738686199139,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
4,1738686199140,04/02/2025 16:23:19,1738686199140,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1738686199141,04/02/2025 16:23:19,1738686199141,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1738686199141,04/02/2025 16:23:19,1738686199141,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1738686199142,04/02/2025 16:23:19,1738686199142,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1738686199143,04/02/2025 16:23:19,1738686199143,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1738686199143,04/02/2025 16:23:19,1738686199143,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1738686199144,04/02/2025 16:23:19,1738686199144,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,other,Checked my messages during a break,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1738686199144,04/02/2025 16:23:19,1738686199144,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
12,1738686199146,04/02/2025 16:23:19,1738686199146,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,3,object-2
13,1738686199146,04/02/2025 16:23:19,1738686199146,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"The mental maths was fun, the tricky (ish) questions I liked because i had to really focus on them, but the really hard ones my mind started to wander, and also on the really easy ones my mind started to wander.",,,fb_comment,4,object-4
14,1738686199148,04/02/2025 16:23:19,1738686199148,0,04/02/2025 16:23:19,201657,10,questionnaire-23s2,,43056204,BLIND,12547023,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1440x900,1440x777,,,0,Feedback,2,set1,,,,,info,,END,129681,,,,
1,1738688279194,04/02/2025 16:57:59,1738688279194,0,04/02/2025 16:57:59,201657,10,questionnaire-23s2,,43058298,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,0,Feedback,2,set2,,,,,info,,BEGIN,,,,,
2,1738688319714,04/02/2025 16:58:39,1738688319714,0,04/02/2025 16:58:39,201657,10,questionnaire-23s2,,43058298,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,value,No,,Yes|No|Only for a specific question,fb_calculator,1,object-5
3,1738688319714,04/02/2025 16:58:39,1738688319714,0,04/02/2025 16:58:39,201657,10,questionnaire-23s2,,43058298,BLIND,12547594,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,,,0,Feedback,2,set2,Page 1,rnfxsa,1,Did you use a calculator at all during the experiment? ,response,quantised,2,,Yes|No|Only for a specific question,fb_calculator,1,object-5
