Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Randomise questionnaire elements?,Question Key,Response
2,1741348560953,07/03/2025 11:56:00,1741348560925,0,07/03/2025 11:56:00,201675,16,questionnaire-b846,,44161182,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent1,1
3,1741348561031,07/03/2025 11:56:01,1741348560926,0,07/03/2025 11:56:00,201675,16,questionnaire-b846,,44161182,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent2,1
4,1741348561031,07/03/2025 11:56:01,1741348560926,0,07/03/2025 11:56:00,201675,16,questionnaire-b846,,44161182,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent3,1
5,1741348561031,07/03/2025 11:56:01,1741348560926,0,07/03/2025 11:56:00,201675,16,questionnaire-b846,,44161182,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent4,1
6,1741348561031,07/03/2025 11:56:01,1741348560926,0,07/03/2025 11:56:00,201675,16,questionnaire-b846,,44161182,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent5,1
7,1741348561031,07/03/2025 11:56:01,1741348560926,0,07/03/2025 11:56:00,201675,16,questionnaire-b846,,44161182,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent6,1
8,1741348561031,07/03/2025 11:56:01,1741348560926,0,07/03/2025 11:56:00,201675,16,questionnaire-b846,,44161182,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent7,1
9,1741348561031,07/03/2025 11:56:01,1741348560927,0,07/03/2025 11:56:00,201675,16,questionnaire-b846,,44161182,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,22693
1,1741352362313,07/03/2025 12:59:22,1741352362240,0,07/03/2025 12:59:22,201675,16,questionnaire-b846,,44164009,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741352385882,07/03/2025 12:59:45,1741352385862,0,07/03/2025 12:59:45,201675,16,questionnaire-b846,,44164009,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent1,1
3,1741352385953,07/03/2025 12:59:45,1741352385863,0,07/03/2025 12:59:45,201675,16,questionnaire-b846,,44164009,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent2,1
4,1741352385953,07/03/2025 12:59:45,1741352385863,0,07/03/2025 12:59:45,201675,16,questionnaire-b846,,44164009,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent3,1
5,1741352385953,07/03/2025 12:59:45,1741352385863,0,07/03/2025 12:59:45,201675,16,questionnaire-b846,,44164009,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent4,1
6,1741352385953,07/03/2025 12:59:45,1741352385863,0,07/03/2025 12:59:45,201675,16,questionnaire-b846,,44164009,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent5,1
7,1741352385953,07/03/2025 12:59:45,1741352385863,0,07/03/2025 12:59:45,201675,16,questionnaire-b846,,44164009,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent6,1
8,1741352385953,07/03/2025 12:59:45,1741352385863,0,07/03/2025 12:59:45,201675,16,questionnaire-b846,,44164009,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent7,1
9,1741352385953,07/03/2025 12:59:45,1741352385863,0,07/03/2025 12:59:45,201675,16,questionnaire-b846,,44164009,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,23623
1,1741352405342,07/03/2025 13:00:05,1741352405272,0,07/03/2025 13:00:05,201675,16,questionnaire-b846,,44164048,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741352412538,07/03/2025 13:00:12,1741352412505,0,07/03/2025 13:00:12,201675,16,questionnaire-b846,,44164048,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent1,1
3,1741352412580,07/03/2025 13:00:12,1741352412506,0,07/03/2025 13:00:12,201675,16,questionnaire-b846,,44164048,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent2,1
4,1741352412580,07/03/2025 13:00:12,1741352412506,0,07/03/2025 13:00:12,201675,16,questionnaire-b846,,44164048,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent3,1
5,1741352412580,07/03/2025 13:00:12,1741352412506,0,07/03/2025 13:00:12,201675,16,questionnaire-b846,,44164048,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent4,1
6,1741352412580,07/03/2025 13:00:12,1741352412506,0,07/03/2025 13:00:12,201675,16,questionnaire-b846,,44164048,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent5,1
7,1741352412580,07/03/2025 13:00:12,1741352412506,0,07/03/2025 13:00:12,201675,16,questionnaire-b846,,44164048,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent6,1
8,1741352412580,07/03/2025 13:00:12,1741352412506,0,07/03/2025 13:00:12,201675,16,questionnaire-b846,,44164048,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent7,1
9,1741352412580,07/03/2025 13:00:12,1741352412507,0,07/03/2025 13:00:12,201675,16,questionnaire-b846,,44164048,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,7235
1,1741356497556,07/03/2025 14:08:17,1741356497505,0,07/03/2025 14:08:17,201675,16,questionnaire-b846,,44169094,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741356506871,07/03/2025 14:08:26,1741356506857,0,07/03/2025 14:08:26,201675,16,questionnaire-b846,,44169094,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent1,1
3,1741356506912,07/03/2025 14:08:26,1741356506858,0,07/03/2025 14:08:26,201675,16,questionnaire-b846,,44169094,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent2,1
4,1741356506912,07/03/2025 14:08:26,1741356506858,0,07/03/2025 14:08:26,201675,16,questionnaire-b846,,44169094,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent3,1
5,1741356506912,07/03/2025 14:08:26,1741356506858,0,07/03/2025 14:08:26,201675,16,questionnaire-b846,,44169094,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent4,1
6,1741356506912,07/03/2025 14:08:26,1741356506858,0,07/03/2025 14:08:26,201675,16,questionnaire-b846,,44169094,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent5,1
7,1741356506912,07/03/2025 14:08:26,1741356506858,0,07/03/2025 14:08:26,201675,16,questionnaire-b846,,44169094,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent6,1
8,1741356506912,07/03/2025 14:08:26,1741356506858,0,07/03/2025 14:08:26,201675,16,questionnaire-b846,,44169094,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent7,1
9,1741356506912,07/03/2025 14:08:26,1741356506858,0,07/03/2025 14:08:26,201675,16,questionnaire-b846,,44169094,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,9353
1,1741356506730,07/03/2025 14:08:26,1741356506671,0,07/03/2025 14:08:26,201675,16,questionnaire-b846,,44169102,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741356514883,07/03/2025 14:08:34,1741356514844,0,07/03/2025 14:08:34,201675,16,questionnaire-b846,,44169102,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent1,1
3,1741356514952,07/03/2025 14:08:34,1741356514844,0,07/03/2025 14:08:34,201675,16,questionnaire-b846,,44169102,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent2,1
4,1741356514952,07/03/2025 14:08:34,1741356514844,0,07/03/2025 14:08:34,201675,16,questionnaire-b846,,44169102,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent3,1
5,1741356514952,07/03/2025 14:08:34,1741356514845,0,07/03/2025 14:08:34,201675,16,questionnaire-b846,,44169102,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent4,1
6,1741356514952,07/03/2025 14:08:34,1741356514845,0,07/03/2025 14:08:34,201675,16,questionnaire-b846,,44169102,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent5,1
7,1741356514952,07/03/2025 14:08:34,1741356514845,0,07/03/2025 14:08:34,201675,16,questionnaire-b846,,44169102,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent6,1
8,1741356514952,07/03/2025 14:08:34,1741356514845,0,07/03/2025 14:08:34,201675,16,questionnaire-b846,,44169102,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,consent7,1
9,1741356514952,07/03/2025 14:08:34,1741356514845,0,07/03/2025 14:08:34,201675,16,questionnaire-b846,,44169102,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,8174
1,1741791724585,12/03/2025 15:02:04,1741791724530,0,12/03/2025 15:02:04,201675,16,questionnaire-b846,,44336445,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741791735729,12/03/2025 15:02:15,1741791735705,0,12/03/2025 15:02:15,201675,16,questionnaire-b846,,44336445,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent1,1
3,1741791735803,12/03/2025 15:02:15,1741791735706,0,12/03/2025 15:02:15,201675,16,questionnaire-b846,,44336445,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent2,1
4,1741791735803,12/03/2025 15:02:15,1741791735706,0,12/03/2025 15:02:15,201675,16,questionnaire-b846,,44336445,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent3,1
5,1741791735803,12/03/2025 15:02:15,1741791735706,0,12/03/2025 15:02:15,201675,16,questionnaire-b846,,44336445,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent4,1
6,1741791735803,12/03/2025 15:02:15,1741791735707,0,12/03/2025 15:02:15,201675,16,questionnaire-b846,,44336445,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent5,1
7,1741791735803,12/03/2025 15:02:15,1741791735707,0,12/03/2025 15:02:15,201675,16,questionnaire-b846,,44336445,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent6,1
8,1741791735803,12/03/2025 15:02:15,1741791735707,0,12/03/2025 15:02:15,201675,16,questionnaire-b846,,44336445,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent7,1
9,1741791735803,12/03/2025 15:02:15,1741791735707,0,12/03/2025 15:02:15,201675,16,questionnaire-b846,,44336445,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,11177
1,1741791796644,12/03/2025 15:03:16,1741791796590,0,12/03/2025 15:03:16,201675,16,questionnaire-b846,,44336513,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741791803952,12/03/2025 15:03:23,1741791803933,0,12/03/2025 15:03:23,201675,16,questionnaire-b846,,44336513,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent1,1
3,1741791803993,12/03/2025 15:03:23,1741791803934,0,12/03/2025 15:03:23,201675,16,questionnaire-b846,,44336513,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent2,1
4,1741791803993,12/03/2025 15:03:23,1741791803934,0,12/03/2025 15:03:23,201675,16,questionnaire-b846,,44336513,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent3,1
5,1741791803993,12/03/2025 15:03:23,1741791803934,0,12/03/2025 15:03:23,201675,16,questionnaire-b846,,44336513,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent4,1
6,1741791803993,12/03/2025 15:03:23,1741791803935,0,12/03/2025 15:03:23,201675,16,questionnaire-b846,,44336513,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent5,1
7,1741791803993,12/03/2025 15:03:23,1741791803935,0,12/03/2025 15:03:23,201675,16,questionnaire-b846,,44336513,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent6,1
8,1741791803993,12/03/2025 15:03:23,1741791803935,0,12/03/2025 15:03:23,201675,16,questionnaire-b846,,44336513,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent7,1
9,1741791803993,12/03/2025 15:03:23,1741791803935,0,12/03/2025 15:03:23,201675,16,questionnaire-b846,,44336513,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1897x954,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,7345
1,1741791822963,12/03/2025 15:03:42,1741791822900,0,12/03/2025 15:03:42,201675,16,questionnaire-b846,,44336545,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741791829149,12/03/2025 15:03:49,1741791829139,0,12/03/2025 15:03:49,201675,16,questionnaire-b846,,44336545,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent1,1
3,1741791829196,12/03/2025 15:03:49,1741791829140,0,12/03/2025 15:03:49,201675,16,questionnaire-b846,,44336545,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent2,1
4,1741791829196,12/03/2025 15:03:49,1741791829140,0,12/03/2025 15:03:49,201675,16,questionnaire-b846,,44336545,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent3,1
5,1741791829196,12/03/2025 15:03:49,1741791829140,0,12/03/2025 15:03:49,201675,16,questionnaire-b846,,44336545,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent4,1
6,1741791829196,12/03/2025 15:03:49,1741791829140,0,12/03/2025 15:03:49,201675,16,questionnaire-b846,,44336545,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent5,1
7,1741791829196,12/03/2025 15:03:49,1741791829140,0,12/03/2025 15:03:49,201675,16,questionnaire-b846,,44336545,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent6,1
8,1741791829196,12/03/2025 15:03:49,1741791829140,0,12/03/2025 15:03:49,201675,16,questionnaire-b846,,44336545,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,consent7,1
9,1741791829196,12/03/2025 15:03:49,1741791829140,0,12/03/2025 15:03:49,201675,16,questionnaire-b846,,44336545,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,6240
1,1741799875845,12/03/2025 17:17:55,1741799875796,0,12/03/2025 17:17:55,201675,16,questionnaire-b846,,44343518,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741799881513,12/03/2025 17:18:01,1741799881499,0,12/03/2025 17:18:01,201675,16,questionnaire-b846,,44343518,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent1,1
3,1741799881573,12/03/2025 17:18:01,1741799881500,0,12/03/2025 17:18:01,201675,16,questionnaire-b846,,44343518,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent2,1
4,1741799881573,12/03/2025 17:18:01,1741799881500,0,12/03/2025 17:18:01,201675,16,questionnaire-b846,,44343518,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent3,1
5,1741799881573,12/03/2025 17:18:01,1741799881500,0,12/03/2025 17:18:01,201675,16,questionnaire-b846,,44343518,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent4,1
6,1741799881573,12/03/2025 17:18:01,1741799881501,0,12/03/2025 17:18:01,201675,16,questionnaire-b846,,44343518,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent5,1
7,1741799881573,12/03/2025 17:18:01,1741799881501,0,12/03/2025 17:18:01,201675,16,questionnaire-b846,,44343518,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent6,1
8,1741799881573,12/03/2025 17:18:01,1741799881501,0,12/03/2025 17:18:01,201675,16,questionnaire-b846,,44343518,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,consent7,1
9,1741799881573,12/03/2025 17:18:01,1741799881501,0,12/03/2025 17:18:01,201675,16,questionnaire-b846,,44343518,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,5705
1,1741856719391,13/03/2025 09:05:19,1741856719339,0,13/03/2025 09:05:19,201675,16,questionnaire-b846,,44361269,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741856751513,13/03/2025 09:05:51,1741856751470,0,13/03/2025 09:05:51,201675,16,questionnaire-b846,,44361269,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent1,1
3,1741856751566,13/03/2025 09:05:51,1741856751471,0,13/03/2025 09:05:51,201675,16,questionnaire-b846,,44361269,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent2,1
4,1741856751566,13/03/2025 09:05:51,1741856751471,0,13/03/2025 09:05:51,201675,16,questionnaire-b846,,44361269,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1903x945,Consent,,,Consent form,5,Physical A,Consent,Over 17,English as 1st language,No,consent3,1
