Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
69,1740738455884,28/02/2025 10:27:35,1740738455884,0,28/02/2025 10:27:35,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,1,probe,Thought probe,muxvwp,1,response,Unintentional,2662.0999999999767,2650.0999999999767,2662.0999999999767,2662.0999999999767,2650.0999999999767,2662.0999999999767,1,2662.0999999999767,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
70,1740738469556,28/02/2025 10:27:49,1740738469556,0,28/02/2025 10:27:49,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,7,passages,Sentences,3emlxf,1,response,space,13684.5,13683.199999999953,13684.5,13684.5,13683.199999999953,13684.5,1,13684.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,3,"She found the man even more to her liking than the verse, and it was not so very long-only the time between May, 1845 and September, 1846-before Robert Browning had stolen the poetess from the dour father who guarded her like a dragon (never wanting her to marry any man), and taken her with him to Italy and a new life.",1,Difficult,1,1,,,,,,,,,,,,,
71,1740738471276,28/02/2025 10:27:51,1740738471276,0,28/02/2025 10:27:51,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,2,probe,Thought probe,muxvwp,1,response,Unintentional,1720.9000000015367,1717.1000000000931,1720.9000000015367,1720.9000000015367,1717.1000000000931,1720.9000000015367,1,1720.9000000015367,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
72,1740738477548,28/02/2025 10:27:57,1740738477548,0,28/02/2025 10:27:57,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,8,passages,Sentences,3emlxf,1,response,space,6275.899999999208,6266.399999999907,6275.899999999208,6275.899999999208,6266.399999999907,6275.899999999208,1,6275.899999999208,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,4,"One morning, soon after their nuptials, Elizabeth Browning thrust a manuscript into her husband’s pocket, and then scampered upstairs in a swift confusion to her room. ",0,Difficult,1,1,,,,,,,,,,,,,
73,1740738482172,28/02/2025 10:28:02,1740738482172,0,28/02/2025 10:28:02,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,9,passages,Sentences,3emlxf,1,response,space,4633.300000000163,4616.600000000093,4633.300000000163,4633.300000000163,4616.600000000093,4633.300000000163,1,4633.300000000163,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,5,"Written during the time of their courtship and love missives, it was a sonnet sequence on their love.",0,Difficult,1,1,,,,,,,,,,,,,
74,1740738486804,28/02/2025 10:28:06,1740738486804,0,28/02/2025 10:28:06,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,10,passages,Sentences,3emlxf,1,response,space,4648.699999999953,4633.29999999993,4648.699999999953,4648.699999999953,4633.29999999993,4648.699999999953,1,4648.699999999953,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,6,"These poems were never intended by Mrs. Browning to be published, but her poet husband promptly declared that they must be. ",0,Difficult,1,1,,,,,,,,,,,,,
75,1740738491036,28/02/2025 10:28:11,1740738491036,0,28/02/2025 10:28:11,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,11,passages,Sentences,3emlxf,1,response,space,4247.700000000768,4233.400000000023,4247.700000000768,4247.700000000768,4233.400000000023,4247.700000000768,1,4247.700000000768,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,7,The Sonnets from the Portuguese was his suggested title—a title which might shroud the fact that they were personal. ,0,Difficult,1,1,,,,,,,,,,,,,
76,1740738495220,28/02/2025 10:28:15,1740738495220,0,28/02/2025 10:28:15,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,12,passages,Sentences,3emlxf,1,response,space,4198.199999999255,4183.400000000023,4198.199999999255,4198.199999999255,4183.400000000023,4198.199999999255,1,4198.199999999255,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,8,They were in his mind “the finest sonnets written in our language since Shakespeare’s.”,0,Difficult,1,1,,,,,,,,,,,,,
77,1740738503212,28/02/2025 10:28:23,1740738503212,0,28/02/2025 10:28:23,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,13,passages,Sentences,3emlxf,1,response,space,8006.700000001467,7999.900000000023,8006.700000001467,8006.700000001467,7999.900000000023,8006.700000001467,1,8006.700000001467,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,9,"Sonnets from the Portuguese, in Browning’s opinion, was hardly more flattering to his wife than his opinion of most of her poetry. ",0,Difficult,1,1,,,,,,,,,,,,,
78,1740738506668,28/02/2025 10:28:26,1740738506668,0,28/02/2025 10:28:26,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,14,passages,Sentences,3emlxf,1,response,space,3462.8999999992084,3450.1999999999534,3462.8999999992084,3462.8999999992084,3450.1999999999534,3462.8999999992084,1,3462.8999999992084,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,10,"A better poet than he, thought Browning, and the world at that time agreed with him.",0,Difficult,1,1,,,,,,,,,,,,,
79,1740738510052,28/02/2025 10:28:30,1740738510052,0,28/02/2025 10:28:30,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,15,passages,Sentences,3emlxf,1,response,space,3396.5,3383.1999999999534,3396.5,3396.5,3383.1999999999534,3396.5,1,3396.5,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,11,"He called her his “moon of poets,” as she considered him her sun.",0,Difficult,1,1,,,,,,,,,,,,,
80,1740738513788,28/02/2025 10:28:33,1740738513788,0,28/02/2025 10:28:33,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,16,passages,Sentences,3emlxf,1,response,space,3749.3000000000466,3733.4000000000233,3749.3000000000466,3749.3000000000466,3733.4000000000233,3749.3000000000466,1,3749.3000000000466,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,12,"She was a pure singer with a lovely lyrical tenderness, the best poet of her sex since Sappho. ",0,Difficult,1,1,,,,,,,,,,,,,
81,1740738520116,28/02/2025 10:28:40,1740738520116,0,28/02/2025 10:28:40,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,17,passages,Sentences,3emlxf,1,response,space,6343.900000000023,6333.099999999977,6343.900000000023,6343.900000000023,6333.099999999977,6343.900000000023,1,6343.900000000023,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,13,"Her Sonnets, in their autobiographical candor, in their fine restraint and fullness, reveal a woman’s secret soul as had no other poetry in our literature up to that time. ",0,Difficult,1,1,,,,,,,,,,,,,
82,1740738522948,28/02/2025 10:28:42,1740738522948,0,28/02/2025 10:28:42,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,18,passages,Sentences,3emlxf,1,response,space,2842.7000000022817,2833.5,2842.7000000022817,2842.7000000022817,2833.5,2842.7000000022817,1,2842.7000000022817,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,14,Her lyrical mastery shines in many passages of her writings.,0,Difficult,1,1,,,,,,,,,,,,,
83,1740738525276,28/02/2025 10:28:45,1740738525276,0,28/02/2025 10:28:45,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,19,passages,Sentences,3emlxf,1,response,space,2337.2000000022817,2333.3000000000466,2337.2000000022817,2337.2000000022817,2333.3000000000466,2337.2000000022817,1,2337.2000000022817,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,15,Italy was a kind of promised terrain for Elizabeth Browning. ,0,Difficult,1,1,,,,,,,,,,,,,
84,1740738532957,28/02/2025 10:28:52,1740738532957,0,28/02/2025 10:28:52,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,20,passages,Sentences,3emlxf,1,response,space,7684.800000000745,7683.400000000023,7684.800000000745,7684.800000000745,7683.400000000023,7684.800000000745,1,7684.800000000745,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,16,"Living in Florence or in little villages in the summers, she drank in the sun of the south and warmth of her husband’s love, and blossomed in a life of precarious happiness for fifteen years. ",0,Difficult,1,1,,,,,,,,,,,,,
85,1740738535548,28/02/2025 10:28:55,1740738535548,0,28/02/2025 10:28:55,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,21,passages,Sentences,3emlxf,1,response,space,2592.5999999999767,2583.29999999993,2592.5999999999767,2592.5999999999767,2583.29999999993,2592.5999999999767,1,2592.5999999999767,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,17,"In Italy she found friends, most of them cultured Americans.",0,Difficult,1,1,,,,,,,,,,,,,
86,1740738538676,28/02/2025 10:28:58,1740738538676,0,28/02/2025 10:28:58,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,22,passages,Sentences,3emlxf,1,response,space,3137.1000000007916,3133.3000000000466,3137.1000000007916,3137.1000000007916,3133.3000000000466,3137.1000000007916,1,3137.1000000007916,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,18,Hawthorne saw the Browning's there: the New England thinker and essayist Margaret Fuller visited them.,1,Difficult,1,1,,,,,,,,,,,,,
87,1740738541516,28/02/2025 10:29:01,1740738541516,0,28/02/2025 10:29:01,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,3,probe,Thought probe,muxvwp,1,response,On Task,2844,2833.1999999999534,2844,2844,2833.1999999999534,2844,1,2844,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
88,1740738543964,28/02/2025 10:29:03,1740738543964,0,28/02/2025 10:29:03,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,23,passages,Sentences,3emlxf,1,response,space,2459.2000000022817,2450.100000000093,2459.2000000022817,2459.2000000022817,2450.100000000093,2459.2000000022817,1,2459.2000000022817,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,19,"The painter Story came, and the young sculptress Harriet Hosmer. ",0,Difficult,1,1,,,,,,,,,,,,,
89,1740738548692,28/02/2025 10:29:08,1740738548692,0,28/02/2025 10:29:08,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,24,passages,Sentences,3emlxf,1,response,space,4736.600000002189,4733.5,4736.600000002189,4736.600000002189,4733.5,4736.600000002189,1,4736.600000002189,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,20,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all ""genius and sensibility.”",1,Difficult,1,1,,,,,,,,,,,,,
90,1740738550796,28/02/2025 10:29:10,1740738550796,0,28/02/2025 10:29:10,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,4,probe,Thought probe,muxvwp,1,response,On Task,2107.3000000014435,2099.899999999907,2107.3000000014435,2107.3000000014435,2099.899999999907,2107.3000000014435,1,2107.3000000014435,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
91,1740738555900,28/02/2025 10:29:15,1740738555900,0,28/02/2025 10:29:15,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,25,passages,Sentences,3emlxf,1,response,space,5111.700000002282,5100,5111.700000002282,5111.700000002282,5100,5111.700000002282,1,5111.700000002282,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,21,"Daytimes Browning walked forth with Elizabeth's little dog Flush, but he seldom could be lured from his home evenings. ",1,Difficult,1,1,,,,,,,,,,,,,
92,1740738559084,28/02/2025 10:29:19,1740738559084,0,28/02/2025 10:29:19,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,5,probe,Thought probe,muxvwp,1,response,Unintentional,3195.4000000015367,3183.600000000093,3195.4000000015367,3195.4000000015367,3183.600000000093,3195.4000000015367,1,3195.4000000015367,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
93,1740738565236,28/02/2025 10:29:25,1740738565236,0,28/02/2025 10:29:25,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,26,passages,Sentences,3emlxf,1,response,space,6163.600000002189,6149.699999999953,6163.600000002189,6163.600000002189,6149.699999999953,6163.600000002189,1,6163.600000002189,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,22,"One privileged intruder, coming frequently at night to join the poets over hot chestnuts and mulled wine, found talk good and laughter plentiful.",1,Difficult,1,1,,,,,,,,,,,,,
94,1740738567324,28/02/2025 10:29:27,1740738567324,0,28/02/2025 10:29:27,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,6,probe,Thought probe,muxvwp,1,response,Unintentional,2102.199999999255,2100.0999999999767,2102.199999999255,2102.199999999255,2100.0999999999767,2102.199999999255,1,2102.199999999255,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
95,1740738570076,28/02/2025 10:29:30,1740738570076,0,28/02/2025 10:29:30,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,27,passages,Sentences,3emlxf,1,response,space,2753.7000000007683,2750,2753.7000000007683,2753.7000000007683,2750,2753.7000000007683,1,2753.7000000007683,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,23,"During the third year of their stay in Italy, a son, Robert Weidemann Browning, was born.",0,Difficult,1,1,,,,,,,,,,,,,
96,1740738572828,28/02/2025 10:29:32,1740738572828,0,28/02/2025 10:29:32,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,28,passages,Sentences,3emlxf,1,response,space,2756.0000000015134,2750.0999999999767,2756.0000000015134,2756.0000000015134,2750.0999999999767,2756.0000000015134,1,2756.0000000015134,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,24,But through this happy life a strain of dark foreboding began to creep. ,0,Difficult,1,1,,,,,,,,,,,,,
97,1740738577580,28/02/2025 10:29:37,1740738577580,0,28/02/2025 10:29:37,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,29,passages,Sentences,3emlxf,1,response,space,4757.900000001537,4749.900000000023,4757.900000001537,4757.900000001537,4749.900000000023,4757.900000001537,1,4757.900000001537,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,25,"Elizabeth Browning’s father died unrelenting in his disavowal of her marriage, refusing to see her or to sanction any of his family to see her. ",0,Difficult,1,1,,,,,,,,,,,,,
98,1740738580900,28/02/2025 10:29:40,1740738580900,0,28/02/2025 10:29:40,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,30,passages,Sentences,3emlxf,1,response,space,3327.8000000022585,3316.5999999999767,3327.8000000022585,3327.8000000022585,3316.5999999999767,3327.8000000022585,1,3327.8000000022585,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,26,Three children all younger than her own boy were left to her by a dearly beloved sister who died. ,0,Difficult,1,1,,,,,,,,,,,,,
99,1740738584580,28/02/2025 10:29:44,1740738584580,0,28/02/2025 10:29:44,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,31,passages,Sentences,3emlxf,1,response,space,3691.1000000007916,3684.4000000000233,3691.1000000007916,3691.1000000007916,3684.4000000000233,3691.1000000007916,1,3691.1000000007916,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,27,She drooped and pined a little and Browning shielded her from ordinary visitants. ,0,Difficult,1,1,,,,,,,,,,,,,
100,1740738587916,28/02/2025 10:29:47,1740738587916,0,28/02/2025 10:29:47,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,32,passages,Sentences,3emlxf,1,response,space,3343.4000000000233,3332.3000000000466,3343.4000000000233,3343.4000000000233,3332.3000000000466,3343.4000000000233,1,3343.4000000000233,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,28,She had a sudden and alarming attack of indisposition but was not considered in any precariousness. ,0,Difficult,1,1,,,,,,,,,,,,,
101,1740738594108,28/02/2025 10:29:54,1740738594108,0,28/02/2025 10:29:54,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,33,passages,Sentences,3emlxf,1,response,space,6202.599999999977,6200,6202.599999999977,6202.599999999977,6200,6202.599999999977,1,6202.599999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,29,"One night, soon after, she awoke from a troubled slumber and, apparently with no idea that she was about to leave him, murmured in the tenderest fashion of her love for him, and in his arms her head drooped as though in a faint, but it was the end.",0,Difficult,1,1,,,,,,,,,,,,,
102,1740738599924,28/02/2025 10:29:59,1740738599924,0,28/02/2025 10:29:59,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,34,passages,Sentences,3emlxf,1,response,space,5818.700000001467,5816.79999999993,5818.700000001467,5818.700000001467,5816.79999999993,5818.700000001467,1,5818.700000001467,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,30,"Profound and lasting was Browning's grief. “Looking back,” he said, “I see that we have been all the time walking over a torrent on a straw.”",1,Difficult,1,1,,,,,,,,,,,,,
103,1740738601900,28/02/2025 10:30:01,1740738601900,0,28/02/2025 10:30:01,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,7,probe,Thought probe,muxvwp,1,response,Unintentional,1978.2000000022817,1966.9000000000233,1978.2000000022817,1978.2000000022817,1966.9000000000233,1978.2000000022817,1,1978.2000000022817,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
104,1740738603028,28/02/2025 10:30:03,1740738603028,0,28/02/2025 10:30:03,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,5,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1138.8000000022585,1133.2000000000698,1138.8000000022585,1138.8000000022585,1133.2000000000698,1138.8000000022585,1,1138.8000000022585,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
105,1740738606085,28/02/2025 10:30:06,1740738606085,0,28/02/2025 10:30:06,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,17,comprehension,Comprehension questions,ers3wv,1,response,b,3062.1000000021886,3049.79999999993,3062.1000000021886,3062.1000000021886,3049.79999999993,3062.1000000021886,1,3062.1000000021886,0,0,,Click Response,response B,3,object-67,comprehension,,,1,1,,,,,,Flush was the name of the Brownings’,b,cat,dog,canary,turtle,thrush,,,,,,
106,1740738608708,28/02/2025 10:30:08,1740738608708,0,28/02/2025 10:30:08,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,18,comprehension,Comprehension questions,ers3wv,1,response,a,2635.8000000022585,2633.3000000000466,2635.8000000022585,2635.8000000022585,2633.3000000000466,2635.8000000022585,1,2635.8000000022585,0,0,,Click Response,response A,2,object-66,comprehension,,,1,2,,,,,,At night the Brownings often enjoyed,a,hot chestnuts,a tart with clotted cream,strawberries and cream,café au lait,cheese soufflé,,,,,,
107,1740738612189,28/02/2025 10:30:12,1740738612189,0,28/02/2025 10:30:12,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,19,comprehension,Comprehension questions,ers3wv,1,response,e,3483.200000001467,3466.79999999993,3483.200000001467,3483.200000001467,3466.79999999993,3483.200000001467,1,3483.200000001467,0,0,,Click Response,response E,6,object-70,comprehension,,,1,3,,,,,,The Brownings saw,e,Coleridge,Byron,Walt Whitman,Poe,Hawthorne,,,,,,
108,1740738621300,28/02/2025 10:30:21,1740738621300,0,28/02/2025 10:30:21,201675,16,task-acau,,43915044,BLIND,12533359,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Physical B,Consent,Over 17,English as 1st language,Physical B,Physical B,20,comprehension,Comprehension questions,ers3wv,1,response,c,9128.200000002282,9116.600000000093,9128.200000002282,9128.200000002282,9116.600000000093,9128.200000002282,1,9128.200000002282,0,0,,Click Response,response C,4,object-68,comprehension,,,1,4,,,,,,Browning wrote to Miss Barrett because she had,c,invited him to visit,written him for advice,praised his poetry,sent him one of her own poems,sent a friend to meet him,,,,,,
