Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Randomise questionnaire elements?,Question Key,Response
8,1741348570424,07/03/2025 11:56:10,1741348570358,0,07/03/2025 11:56:10,201675,16,questionnaire-g99h,,44161199,BLIND,12533367,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,8625
1,1741352386882,07/03/2025 12:59:46,1741352386816,0,07/03/2025 12:59:46,201675,16,questionnaire-g99h,,44164029,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741352395529,07/03/2025 12:59:55,1741352395501,0,07/03/2025 12:59:55,201675,16,questionnaire-g99h,,44164029,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,Age,19
3,1741352395583,07/03/2025 12:59:55,1741352395502,0,07/03/2025 12:59:55,201675,16,questionnaire-g99h,,44164029,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,gender,Woman
4,1741352395583,07/03/2025 12:59:55,1741352395502,0,07/03/2025 12:59:55,201675,16,questionnaire-g99h,,44164029,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,gender-quantised,2
5,1741352395583,07/03/2025 12:59:55,1741352395502,0,07/03/2025 12:59:55,201675,16,questionnaire-g99h,,44164029,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,gender-text,
6,1741352395583,07/03/2025 12:59:55,1741352395502,0,07/03/2025 12:59:55,201675,16,questionnaire-g99h,,44164029,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,English,Yes
7,1741352395583,07/03/2025 12:59:55,1741352395502,0,07/03/2025 12:59:55,201675,16,questionnaire-g99h,,44164029,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741352395583,07/03/2025 12:59:55,1741352395502,0,07/03/2025 12:59:55,201675,16,questionnaire-g99h,,44164029,BLIND,12533368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,8686
1,1741352413265,07/03/2025 13:00:13,1741352413203,0,07/03/2025 13:00:13,201675,16,questionnaire-g99h,,44164057,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741352420188,07/03/2025 13:00:20,1741352420161,0,07/03/2025 13:00:20,201675,16,questionnaire-g99h,,44164057,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,Age,18
3,1741352420272,07/03/2025 13:00:20,1741352420162,0,07/03/2025 13:00:20,201675,16,questionnaire-g99h,,44164057,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender,Man
4,1741352420272,07/03/2025 13:00:20,1741352420162,0,07/03/2025 13:00:20,201675,16,questionnaire-g99h,,44164057,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender-quantised,1
5,1741352420272,07/03/2025 13:00:20,1741352420162,0,07/03/2025 13:00:20,201675,16,questionnaire-g99h,,44164057,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender-text,
6,1741352420272,07/03/2025 13:00:20,1741352420162,0,07/03/2025 13:00:20,201675,16,questionnaire-g99h,,44164057,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,English,Yes
7,1741352420272,07/03/2025 13:00:20,1741352420162,0,07/03/2025 13:00:20,201675,16,questionnaire-g99h,,44164057,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741352420272,07/03/2025 13:00:20,1741352420162,0,07/03/2025 13:00:20,201675,16,questionnaire-g99h,,44164057,BLIND,12533369,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,6959
1,1741356507547,07/03/2025 14:08:27,1741356507477,0,07/03/2025 14:08:27,201675,16,questionnaire-g99h,,44169105,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741356516765,07/03/2025 14:08:36,1741356516544,0,07/03/2025 14:08:36,201675,16,questionnaire-g99h,,44169105,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,Age,19
3,1741356516807,07/03/2025 14:08:36,1741356516545,0,07/03/2025 14:08:36,201675,16,questionnaire-g99h,,44169105,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,gender,Woman
4,1741356516807,07/03/2025 14:08:36,1741356516545,0,07/03/2025 14:08:36,201675,16,questionnaire-g99h,,44169105,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,gender-quantised,2
5,1741356516807,07/03/2025 14:08:36,1741356516545,0,07/03/2025 14:08:36,201675,16,questionnaire-g99h,,44169105,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,gender-text,
6,1741356516807,07/03/2025 14:08:36,1741356516545,0,07/03/2025 14:08:36,201675,16,questionnaire-g99h,,44169105,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,English,Yes
7,1741356516807,07/03/2025 14:08:36,1741356516545,0,07/03/2025 14:08:36,201675,16,questionnaire-g99h,,44169105,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741356516807,07/03/2025 14:08:36,1741356516545,0,07/03/2025 14:08:36,201675,16,questionnaire-g99h,,44169105,BLIND,12533371,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,9068
1,1741356515611,07/03/2025 14:08:35,1741356515537,0,07/03/2025 14:08:35,201675,16,questionnaire-g99h,,44169113,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741356522550,07/03/2025 14:08:42,1741356522523,0,07/03/2025 14:08:42,201675,16,questionnaire-g99h,,44169113,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,Age,18
3,1741356522612,07/03/2025 14:08:42,1741356522524,0,07/03/2025 14:08:42,201675,16,questionnaire-g99h,,44169113,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,gender,Woman
4,1741356522612,07/03/2025 14:08:42,1741356522524,0,07/03/2025 14:08:42,201675,16,questionnaire-g99h,,44169113,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,gender-quantised,2
5,1741356522612,07/03/2025 14:08:42,1741356522524,0,07/03/2025 14:08:42,201675,16,questionnaire-g99h,,44169113,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,gender-text,
6,1741356522612,07/03/2025 14:08:42,1741356522524,0,07/03/2025 14:08:42,201675,16,questionnaire-g99h,,44169113,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,English,Yes
7,1741356522612,07/03/2025 14:08:42,1741356522524,0,07/03/2025 14:08:42,201675,16,questionnaire-g99h,,44169113,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741356522612,07/03/2025 14:08:42,1741356522524,0,07/03/2025 14:08:42,201675,16,questionnaire-g99h,,44169113,BLIND,12533370,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,6987
1,1741791736755,12/03/2025 15:02:16,1741791736684,0,12/03/2025 15:02:16,201675,16,questionnaire-g99h,,44336454,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741791747732,12/03/2025 15:02:27,1741791747689,0,12/03/2025 15:02:27,201675,16,questionnaire-g99h,,44336454,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,Age,18
3,1741791747811,12/03/2025 15:02:27,1741791747690,0,12/03/2025 15:02:27,201675,16,questionnaire-g99h,,44336454,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender,Prefer not to say
4,1741791747811,12/03/2025 15:02:27,1741791747690,0,12/03/2025 15:02:27,201675,16,questionnaire-g99h,,44336454,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender-quantised,4
5,1741791747811,12/03/2025 15:02:27,1741791747690,0,12/03/2025 15:02:27,201675,16,questionnaire-g99h,,44336454,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender-text,
6,1741791747811,12/03/2025 15:02:27,1741791747690,0,12/03/2025 15:02:27,201675,16,questionnaire-g99h,,44336454,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,English,Yes
7,1741791747811,12/03/2025 15:02:27,1741791747690,0,12/03/2025 15:02:27,201675,16,questionnaire-g99h,,44336454,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741791747811,12/03/2025 15:02:27,1741791747690,0,12/03/2025 15:02:27,201675,16,questionnaire-g99h,,44336454,BLIND,12533373,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,11006
1,1741791804954,12/03/2025 15:03:24,1741791804894,0,12/03/2025 15:03:24,201675,16,questionnaire-g99h,,44336521,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741791810977,12/03/2025 15:03:30,1741791810965,0,12/03/2025 15:03:30,201675,16,questionnaire-g99h,,44336521,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,Age,19
3,1741791811052,12/03/2025 15:03:31,1741791810966,0,12/03/2025 15:03:30,201675,16,questionnaire-g99h,,44336521,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,gender,Woman
4,1741791811052,12/03/2025 15:03:31,1741791810966,0,12/03/2025 15:03:30,201675,16,questionnaire-g99h,,44336521,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,gender-quantised,2
5,1741791811052,12/03/2025 15:03:31,1741791810966,0,12/03/2025 15:03:30,201675,16,questionnaire-g99h,,44336521,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,gender-text,
6,1741791811052,12/03/2025 15:03:31,1741791810966,0,12/03/2025 15:03:30,201675,16,questionnaire-g99h,,44336521,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,English,Yes
7,1741791811052,12/03/2025 15:03:31,1741791810966,0,12/03/2025 15:03:30,201675,16,questionnaire-g99h,,44336521,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741791811052,12/03/2025 15:03:31,1741791810966,0,12/03/2025 15:03:30,201675,16,questionnaire-g99h,,44336521,BLIND,12533372,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,6072
1,1741791829912,12/03/2025 15:03:49,1741791829853,0,12/03/2025 15:03:49,201675,16,questionnaire-g99h,,44336551,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741791838780,12/03/2025 15:03:58,1741791838546,0,12/03/2025 15:03:58,201675,16,questionnaire-g99h,,44336551,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,Age,18
3,1741791838820,12/03/2025 15:03:58,1741791838546,0,12/03/2025 15:03:58,201675,16,questionnaire-g99h,,44336551,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,gender,Woman
4,1741791838820,12/03/2025 15:03:58,1741791838547,0,12/03/2025 15:03:58,201675,16,questionnaire-g99h,,44336551,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,gender-quantised,2
5,1741791838820,12/03/2025 15:03:58,1741791838547,0,12/03/2025 15:03:58,201675,16,questionnaire-g99h,,44336551,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,gender-text,
6,1741791838820,12/03/2025 15:03:58,1741791838547,0,12/03/2025 15:03:58,201675,16,questionnaire-g99h,,44336551,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,English,Yes
7,1741791838820,12/03/2025 15:03:58,1741791838547,0,12/03/2025 15:03:58,201675,16,questionnaire-g99h,,44336551,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741791838820,12/03/2025 15:03:58,1741791838547,0,12/03/2025 15:03:58,201675,16,questionnaire-g99h,,44336551,BLIND,12533374,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,8694
1,1741799882275,12/03/2025 17:18:02,1741799882183,0,12/03/2025 17:18:02,201675,16,questionnaire-g99h,,44343524,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741799889435,12/03/2025 17:18:09,1741799889402,0,12/03/2025 17:18:09,201675,16,questionnaire-g99h,,44343524,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,Age,18
3,1741799889493,12/03/2025 17:18:09,1741799889403,0,12/03/2025 17:18:09,201675,16,questionnaire-g99h,,44343524,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,gender,Non-binary
4,1741799889493,12/03/2025 17:18:09,1741799889403,0,12/03/2025 17:18:09,201675,16,questionnaire-g99h,,44343524,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,gender-quantised,3
5,1741799889493,12/03/2025 17:18:09,1741799889403,0,12/03/2025 17:18:09,201675,16,questionnaire-g99h,,44343524,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,gender-text,
6,1741799889493,12/03/2025 17:18:09,1741799889403,0,12/03/2025 17:18:09,201675,16,questionnaire-g99h,,44343524,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,English,Yes
7,1741799889493,12/03/2025 17:18:09,1741799889403,0,12/03/2025 17:18:09,201675,16,questionnaire-g99h,,44343524,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741799889493,12/03/2025 17:18:09,1741799889403,0,12/03/2025 17:18:09,201675,16,questionnaire-g99h,,44343524,BLIND,12533375,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical B,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,7220
1,1741856752227,13/03/2025 09:05:52,1741856752177,0,13/03/2025 09:05:52,201675,16,questionnaire-g99h,,44361282,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741856760971,13/03/2025 09:06:00,1741856760885,0,13/03/2025 09:06:00,201675,16,questionnaire-g99h,,44361282,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,Age,18
3,1741856761055,13/03/2025 09:06:01,1741856760886,0,13/03/2025 09:06:00,201675,16,questionnaire-g99h,,44361282,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender,Woman
4,1741856761055,13/03/2025 09:06:01,1741856760886,0,13/03/2025 09:06:00,201675,16,questionnaire-g99h,,44361282,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender-quantised,2
5,1741856761055,13/03/2025 09:06:01,1741856760886,0,13/03/2025 09:06:00,201675,16,questionnaire-g99h,,44361282,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,gender-text,
6,1741856761055,13/03/2025 09:06:01,1741856760886,0,13/03/2025 09:06:00,201675,16,questionnaire-g99h,,44361282,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,English,Yes
7,1741856761055,13/03/2025 09:06:01,1741856760886,0,13/03/2025 09:06:00,201675,16,questionnaire-g99h,,44361282,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,English-quantised,1
8,1741856761055,13/03/2025 09:06:01,1741856760886,0,13/03/2025 09:06:00,201675,16,questionnaire-g99h,,44361282,BLIND,12533376,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Physical A,Consent,Over 17,English as 1st language,No,END QUESTIONNAIRE,8709
1,1741857147874,13/03/2025 09:12:27,1741857147821,0,13/03/2025 09:12:27,201675,16,questionnaire-g99h,,44361462,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,BEGIN QUESTIONNAIRE,
2,1741857156944,13/03/2025 09:12:36,1741857156948,0,13/03/2025 09:12:36,201675,16,questionnaire-g99h,,44361462,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,Age,18
3,1741857156981,13/03/2025 09:12:36,1741857156949,0,13/03/2025 09:12:36,201675,16,questionnaire-g99h,,44361462,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,gender,Woman
4,1741857156981,13/03/2025 09:12:36,1741857156949,0,13/03/2025 09:12:36,201675,16,questionnaire-g99h,,44361462,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,gender-quantised,2
5,1741857156981,13/03/2025 09:12:36,1741857156949,0,13/03/2025 09:12:36,201675,16,questionnaire-g99h,,44361462,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,gender-text,
6,1741857156981,13/03/2025 09:12:36,1741857156949,0,13/03/2025 09:12:36,201675,16,questionnaire-g99h,,44361462,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,English,Yes
7,1741857156981,13/03/2025 09:12:36,1741857156949,0,13/03/2025 09:12:36,201675,16,questionnaire-g99h,,44361462,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,,Demographics Questionnaire,5,Digital A,Consent,Over 17,English as 1st language,No,English-quantised,1
