Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
1,1708097001605,16/02/2024 15:23:21,1708097001699,0,16/02/2024 15:23:21,158033,3,questionnaire-km51,,35230422,BLIND,10408264,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1872x924,,,,Info sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1708097010926,16/02/2024 15:23:30,1708097011029,0,16/02/2024 15:23:31,158033,3,questionnaire-km51,,35230422,BLIND,10408264,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1857x924,,,,Info sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,9330
1,1708351819790,19/02/2024 14:10:19,1708351819889,0,19/02/2024 14:10:19,158033,3,questionnaire-km51,,35300674,BLIND,10427428,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1232x606,,,,Info sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1708351845518,19/02/2024 14:10:45,1708351845741,0,19/02/2024 14:10:45,158033,3,questionnaire-km51,,35300674,BLIND,10427428,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1217x606,,,,Info sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,25852
1,1708599981633,22/02/2024 11:06:21,1708600095134,0,22/02/2024 11:08:15,158033,3,questionnaire-km51,,35416394,BLIND,10463196,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x800,1232x686,,,,Info sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1708600419341,22/02/2024 11:13:39,1708600532571,0,22/02/2024 11:15:32,158033,3,questionnaire-km51,,35416394,BLIND,10463196,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x800,974x549,,,,Info sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,437437
1,1708608637293,22/02/2024 13:30:37,1708608637268,0,22/02/2024 13:30:37,158033,3,questionnaire-km51,,35422538,BLIND,10464981,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,,Info sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708608730141,22/02/2024 13:32:10,1708608730093,0,22/02/2024 13:32:10,158033,3,questionnaire-km51,,35422538,BLIND,10464981,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Info sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,92825
1,1708608715081,22/02/2024 13:31:55,1708608714759,0,22/02/2024 13:31:54,158033,3,questionnaire-km51,,35422567,BLIND,10464988,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1536x703,,,,Info sheet,6,,asd,,set 1,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708608838931,22/02/2024 13:33:58,1708608838823,0,22/02/2024 13:33:58,158033,3,questionnaire-km51,,35422567,BLIND,10464988,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1536x864,1536x703,,,,Info sheet,6,,asd,,set 1,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,124064
1,1708608864851,22/02/2024 13:34:24,1708608864722,0,22/02/2024 13:34:24,158033,3,questionnaire-km51,,35422683,BLIND,10465036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x776,,,,Info sheet,6,,multiple,,,set 2,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708608894746,22/02/2024 13:34:54,1708608894634,0,22/02/2024 13:34:54,158033,3,questionnaire-km51,,35422683,BLIND,10465036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x776,,,,Info sheet,6,,multiple,,,set 2,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,29913
1,1708609627164,22/02/2024 13:47:07,1708609629571,0,22/02/2024 13:47:09,158033,3,questionnaire-km51,,35423223,BLIND,10465188,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1504x1003,1504x868,,,,Info sheet,6,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708609655078,22/02/2024 13:47:35,1708609657440,0,22/02/2024 13:47:37,158033,3,questionnaire-km51,,35423223,BLIND,10465188,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1504x1003,1487x868,,,,Info sheet,6,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,27869
1,1708611216941,22/02/2024 14:13:36,1708611216780,0,22/02/2024 14:13:36,158033,3,questionnaire-km51,,35424860,BLIND,10465566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1512x982,1505x817,,,,Info sheet,6,,asd,,set 1,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708611332682,22/02/2024 14:15:32,1708611332538,0,22/02/2024 14:15:32,158033,3,questionnaire-km51,,35424860,BLIND,10465566,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1512x982,1505x817,,,,Info sheet,6,,asd,,set 1,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,115758
1,1708612125823,22/02/2024 14:28:45,1708612126850,0,22/02/2024 14:28:46,158033,3,questionnaire-km51,,35425415,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,,Info sheet,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708612176414,22/02/2024 14:29:36,1708612177358,0,22/02/2024 14:29:37,158033,3,questionnaire-km51,,35425415,BLIND,10465754,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Info sheet,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,50509
1,1708613237783,22/02/2024 14:47:17,1708613237717,0,22/02/2024 14:47:17,158033,3,questionnaire-km51,,35426316,BLIND,10466025,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1272x572,,,,Info sheet,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708613244340,22/02/2024 14:47:24,1708613244303,0,22/02/2024 14:47:24,158033,3,questionnaire-km51,,35426316,BLIND,10466025,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1280x720,1257x572,,,,Info sheet,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,6586
1,1708614319286,22/02/2024 15:05:19,1708614319164,0,22/02/2024 15:05:19,158033,3,questionnaire-km51,,35427009,BLIND,10466215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1423x801,1423x646,,,,Info sheet,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708614427060,22/02/2024 15:07:07,1708614426821,0,22/02/2024 15:07:06,158033,3,questionnaire-km51,,35427009,BLIND,10466215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1423x801,1406x646,,,,Info sheet,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,107657
1,1708618366148,22/02/2024 16:12:46,1708618370831,0,22/02/2024 16:12:50,158033,3,questionnaire-km51,,35430567,BLIND,10467213,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1494x934,1453x785,,,,Info sheet,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708618474824,22/02/2024 16:14:34,1708618479496,0,22/02/2024 16:14:39,158033,3,questionnaire-km51,,35430567,BLIND,10467213,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 106.0.0.0,1494x934,1439x785,,,,Info sheet,6,,adhd,set 1,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,108665
1,1708619869565,22/02/2024 16:37:49,1708619868944,0,22/02/2024 16:37:48,158033,3,questionnaire-km51,,35431958,BLIND,10467671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1287x571,1280x567,,,,Info sheet,6,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708619878789,22/02/2024 16:37:58,1708619878176,0,22/02/2024 16:37:58,158033,3,questionnaire-km51,,35431958,BLIND,10467671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1287x571,1263x567,,,,Info sheet,6,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,9233
1,1708624853483,22/02/2024 18:00:53,1708624853360,0,22/02/2024 18:00:53,158033,3,questionnaire-km51,,35435229,BLIND,10468596,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 121.0.0.0,1440x900,1345x793,,,,Info sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708624908676,22/02/2024 18:01:48,1708624908568,0,22/02/2024 18:01:48,158033,3,questionnaire-km51,,35435229,BLIND,10468596,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Edge 121.0.0.0,1440x900,1345x793,,,,Info sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,55208
1,1708632649785,22/02/2024 20:10:49,1708632649693,0,22/02/2024 20:10:49,158033,3,questionnaire-km51,,35438826,BLIND,10469804,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1324x713,,,,Info sheet,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708632652618,22/02/2024 20:10:52,1708632652564,0,22/02/2024 20:10:52,158033,3,questionnaire-km51,,35438826,BLIND,10469804,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1,1440x900,1324x713,,,,Info sheet,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,2872
1,1708681524732,23/02/2024 09:45:24,1708681535183,0,23/02/2024 09:45:35,158033,3,questionnaire-km51,,35448360,BLIND,10472427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x695,,,,Info sheet,6,,asd,,set 1,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708681586895,23/02/2024 09:46:26,1708681596891,0,23/02/2024 09:46:36,158033,3,questionnaire-km51,,35448360,BLIND,10472427,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1519x695,,,,Info sheet,6,,asd,,set 1,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,61709
1,1708685219544,23/02/2024 10:46:59,1708685219506,0,23/02/2024 10:46:59,158033,3,questionnaire-km51,,35450207,BLIND,10472987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1280x593,,,,Info sheet,6,,multiple,,,set 2,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708685290578,23/02/2024 10:48:10,1708685290536,0,23/02/2024 10:48:10,158033,3,questionnaire-km51,,35450207,BLIND,10472987,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1280x720,1263x593,,,,Info sheet,6,,multiple,,,set 2,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,71030
1,1708709110218,23/02/2024 17:25:10,1708709110162,0,23/02/2024 17:25:10,158033,3,questionnaire-km51,,35462312,BLIND,10476766,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Info sheet,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708709113826,23/02/2024 17:25:13,1708709113806,0,23/02/2024 17:25:13,158033,3,questionnaire-km51,,35462312,BLIND,10476766,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Info sheet,6,,asd,,set 2,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,3644
1,1708894893571,25/02/2024 21:01:33,1708894893460,0,25/02/2024 21:01:33,158033,3,questionnaire-km51,,35493490,BLIND,10485790,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,714x820,,,,Info sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708894917787,25/02/2024 21:01:57,1708894917717,0,25/02/2024 21:01:57,158033,3,questionnaire-km51,,35493490,BLIND,10485790,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,714x820,,,,Info sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,24257
1,1708896644388,25/02/2024 21:30:44,1708896645572,0,25/02/2024 21:30:45,158033,3,questionnaire-km51,,35493996,BLIND,10485955,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1280x720,842x572,,,,Info sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1708896652462,25/02/2024 21:30:52,1708896653673,0,25/02/2024 21:30:53,158033,3,questionnaire-km51,,35493996,BLIND,10485955,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1280x720,1217x572,,,,Info sheet,6,,control,,,,set 1,Controls,ACCEPT,,No,END QUESTIONNAIRE,8101
1,1708946100543,26/02/2024 11:15:00,1708946105068,0,26/02/2024 11:15:05,158033,3,questionnaire-km51,,35501417,BLIND,10488668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1872x966,,,,Info sheet,6,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708946106788,26/02/2024 11:15:06,1708946111375,0,26/02/2024 11:15:11,158033,3,questionnaire-km51,,35501417,BLIND,10488668,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1920x1080,1857x966,,,,Info sheet,6,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,6308
1,1708955093522,26/02/2024 13:44:53,1708955093444,0,26/02/2024 13:44:53,158033,3,questionnaire-km51,,35508601,BLIND,10490527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1326x683,,,,Info sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708955186073,26/02/2024 13:46:26,1708955185925,0,26/02/2024 13:46:25,158033,3,questionnaire-km51,,35508601,BLIND,10490527,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1326x683,,,,Info sheet,6,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,92481
1,1708958947399,26/02/2024 14:49:07,1708958947616,0,26/02/2024 14:49:07,158033,3,questionnaire-km51,,35512541,BLIND,10491473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x695,,,,Info sheet,6,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708958953559,26/02/2024 14:49:13,1708958953739,0,26/02/2024 14:49:13,158033,3,questionnaire-km51,,35512541,BLIND,10491473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1519x695,,,,Info sheet,6,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,6123
1,1708962470247,26/02/2024 15:47:50,1708962470065,0,26/02/2024 15:47:50,158033,3,questionnaire-km51,,35515453,BLIND,10492373,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 107.0.0.0,1440x900,1437x816,,,,Info sheet,6,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1708962475132,26/02/2024 15:47:55,1708962475008,0,26/02/2024 15:47:55,158033,3,questionnaire-km51,,35515453,BLIND,10492373,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 107.0.0.0,1440x900,1423x816,,,,Info sheet,6,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,4944
1,1709031609220,27/02/2024 11:00:09,1709031610433,0,27/02/2024 11:00:10,158033,3,questionnaire-km51,,35542348,BLIND,10500514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1488x742,,,,Info sheet,6,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1709031622271,27/02/2024 11:00:22,1709031623505,0,27/02/2024 11:00:23,158033,3,questionnaire-km51,,35542348,BLIND,10500514,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1473x742,,,,Info sheet,6,,multiple,,,set 1,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,13072
1,1709131336078,28/02/2024 14:42:16,1709131336020,0,28/02/2024 14:42:16,158033,3,questionnaire-km51,,35590141,BLIND,10516211,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1280x720,1232x606,,,,Info sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,BEGIN QUESTIONNAIRE,
2,1709131368947,28/02/2024 14:42:48,1709131368922,0,28/02/2024 14:42:48,158033,3,questionnaire-km51,,35590141,BLIND,10516211,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1280x720,1217x606,,,,Info sheet,6,,control,,,,set 2,Controls,ACCEPT,,No,END QUESTIONNAIRE,32902
END OF FILE
