Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Randomise questionnaire elements?,Question Key,Response
8,1706811666562,01/02/2024 18:21:06,1706811665856,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reverse,0
9,1706811666562,01/02/2024 18:21:06,1706811665857,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reverse-quantised,1
10,1706811666562,01/02/2024 18:21:06,1706811665857,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,diffiuclty_names,0
11,1706811666562,01/02/2024 18:21:06,1706811665857,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,diffiuclty_names-quantised,1
12,1706811666562,01/02/2024 18:21:06,1706811665858,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,compare_reading,2 average
13,1706811666562,01/02/2024 18:21:06,1706811665858,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,compare_reading-quantised,3
14,1706811666562,01/02/2024 18:21:06,1706811665858,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,struggle_schoolwork,More than most
15,1706811666562,01/02/2024 18:21:06,1706811665859,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,struggle_schoolwork-quantised,4
16,1706811666562,01/02/2024 18:21:06,1706811665859,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,struggle_EnglishClass,4
17,1706811666562,01/02/2024 18:21:06,1706811665859,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,struggle_EnglishClass-quantised,5
18,1706811666562,01/02/2024 18:21:06,1706811665860,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,attitude_reading,3
19,1706811666562,01/02/2024 18:21:06,1706811665860,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,attitude_reading-quantised,4
20,1706811666562,01/02/2024 18:21:06,1706811665860,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_pleasure,4
21,1706811666562,01/02/2024 18:21:06,1706811665861,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_pleasure-quantised,5
22,1706811666562,01/02/2024 18:21:06,1706811665861,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_speed,4
23,1706811666612,01/02/2024 18:21:06,1706811665862,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_speed-quantised,5
24,1706811666612,01/02/2024 18:21:06,1706811665862,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_work,3
25,1706811666612,01/02/2024 18:21:06,1706811665863,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,reading_work-quantised,4
26,1706811666612,01/02/2024 18:21:06,1706811665864,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,learning_spelling,1
27,1706811666612,01/02/2024 18:21:06,1706811665864,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,learning_spelling-quantised,2
28,1706811666612,01/02/2024 18:21:06,1706811665865,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,compare_spelling,4
29,1706811666612,01/02/2024 18:21:06,1706811665866,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,compare_spelling-quantised,5
30,1706811666612,01/02/2024 18:21:06,1706811665866,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_names,4
31,1706811666612,01/02/2024 18:21:06,1706811665867,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_names-quantised,5
32,1706811666612,01/02/2024 18:21:06,1706811665867,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_address,3
33,1706811666612,01/02/2024 18:21:06,1706811665869,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_address-quantised,4
34,1706811666612,01/02/2024 18:21:06,1706811665870,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_instructions,4
35,1706811666612,01/02/2024 18:21:06,1706811665871,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,remember_instructions-quantised,5
36,1706811666612,01/02/2024 18:21:06,1706811665871,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,currently_reverse,2
37,1706811666612,01/02/2024 18:21:06,1706811665872,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,currently_reverse-quantised,3
38,1706811666612,01/02/2024 18:21:06,1706811665872,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,books_read,None
39,1706811666612,01/02/2024 18:21:06,1706811665873,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,books_read-quantised,5
40,1706811666612,01/02/2024 18:21:06,1706811665874,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,magazines_read,None
41,1706811666612,01/02/2024 18:21:06,1706811665874,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,magazines_read-quantised,5
42,1706811666612,01/02/2024 18:21:06,1706811665875,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,daily_newspaper,Never
43,1706811666676,01/02/2024 18:21:06,1706811665876,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,daily_newspaper-quantised,5
44,1706811666676,01/02/2024 18:21:06,1706811665877,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,sunday_newspaper,Never
45,1706811666676,01/02/2024 18:21:06,1706811665877,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,sunday_newspaper-quantised,5
46,1706811666676,01/02/2024 18:21:06,1706811665878,0,01/02/2024 18:21:05,158033,3,questionnaire-mf58,,34697506,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,No,END QUESTIONNAIRE,464673
1,1707142979877,05/02/2024 14:22:59,1707142983696,0,05/02/2024 14:23:03,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,BEGIN QUESTIONNAIRE,
2,1707143093385,05/02/2024 14:24:53,1707143097291,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,attitude_school,1
3,1707143093430,05/02/2024 14:24:53,1707143097296,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,attitude_school-quantised,2
4,1707143093430,05/02/2024 14:24:53,1707143097296,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,difficulty_reading,0
5,1707143093430,05/02/2024 14:24:53,1707143097296,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,difficulty_reading-quantised,1
6,1707143093430,05/02/2024 14:24:53,1707143097297,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,help_reading,No help
7,1707143093430,05/02/2024 14:24:53,1707143097297,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,help_reading-quantised,1
8,1707143093430,05/02/2024 14:24:53,1707143097297,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reverse,1
9,1707143093430,05/02/2024 14:24:53,1707143097297,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reverse-quantised,2
10,1707143093430,05/02/2024 14:24:53,1707143097298,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,diffiuclty_names,1
11,1707143093430,05/02/2024 14:24:53,1707143097298,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,diffiuclty_names-quantised,2
12,1707143093430,05/02/2024 14:24:53,1707143097298,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,compare_reading,0
13,1707143093430,05/02/2024 14:24:53,1707143097298,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,compare_reading-quantised,1
14,1707143093430,05/02/2024 14:24:53,1707143097299,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,struggle_schoolwork,Much more than most
15,1707143093430,05/02/2024 14:24:53,1707143097300,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,struggle_schoolwork-quantised,5
16,1707143093430,05/02/2024 14:24:53,1707143097301,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,struggle_EnglishClass,0
17,1707143093430,05/02/2024 14:24:53,1707143097301,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,struggle_EnglishClass-quantised,1
18,1707143093430,05/02/2024 14:24:53,1707143097301,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,attitude_reading,0
19,1707143093430,05/02/2024 14:24:53,1707143097302,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,attitude_reading-quantised,1
20,1707143093430,05/02/2024 14:24:53,1707143097302,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_pleasure,1
21,1707143093430,05/02/2024 14:24:53,1707143097302,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_pleasure-quantised,2
22,1707143093430,05/02/2024 14:24:53,1707143097302,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_speed,1
23,1707143093493,05/02/2024 14:24:53,1707143097303,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_speed-quantised,2
24,1707143093493,05/02/2024 14:24:53,1707143097303,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_work,0
25,1707143093493,05/02/2024 14:24:53,1707143097303,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,reading_work-quantised,1
26,1707143093493,05/02/2024 14:24:53,1707143097303,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,learning_spelling,1
27,1707143093493,05/02/2024 14:24:53,1707143097304,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,learning_spelling-quantised,2
28,1707143093493,05/02/2024 14:24:53,1707143097304,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,compare_spelling,0
29,1707143093493,05/02/2024 14:24:53,1707143097304,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,compare_spelling-quantised,1
30,1707143093493,05/02/2024 14:24:53,1707143097305,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_names,2
31,1707143093493,05/02/2024 14:24:53,1707143097305,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_names-quantised,3
32,1707143093493,05/02/2024 14:24:53,1707143097305,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_address,4
33,1707143093493,05/02/2024 14:24:53,1707143097306,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_address-quantised,5
34,1707143093493,05/02/2024 14:24:53,1707143097306,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_instructions,4
35,1707143093493,05/02/2024 14:24:53,1707143097306,0,05/02/2024 14:24:57,158033,3,questionnaire-mf58,,34811312,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1263x551,,,,Adult Reading History Questionnaire,1,,adhd,set 2,,,,Neurodiverse,,ACCEPT,No,remember_instructions-quantised,5
