Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
7,1703665898697,27/12/2023 08:31:38,1703665898450,0,27/12/2023 08:31:38,155541,10,questionnaire-fgdt,,33869587,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent6,1
8,1703665898697,27/12/2023 08:31:38,1703665898450,0,27/12/2023 08:31:38,155541,10,questionnaire-fgdt,,33869587,BLIND,10018275,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 120.0.0.0,1440x900,1023x682,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,12142
1,1703678239163,27/12/2023 11:57:19,1703678242577,0,27/12/2023 11:57:22,155541,10,questionnaire-fgdt,,33870927,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1659x945,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703678247529,27/12/2023 11:57:27,1703678250994,0,27/12/2023 11:57:30,155541,10,questionnaire-fgdt,,33870927,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1644x945,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent1,1
3,1703678247614,27/12/2023 11:57:27,1703678250996,0,27/12/2023 11:57:30,155541,10,questionnaire-fgdt,,33870927,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1644x945,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent2,1
4,1703678247614,27/12/2023 11:57:27,1703678250996,0,27/12/2023 11:57:30,155541,10,questionnaire-fgdt,,33870927,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1644x945,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent3,1
5,1703678247614,27/12/2023 11:57:27,1703678250996,0,27/12/2023 11:57:30,155541,10,questionnaire-fgdt,,33870927,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1644x945,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent5,1
6,1703678247614,27/12/2023 11:57:27,1703678250997,0,27/12/2023 11:57:30,155541,10,questionnaire-fgdt,,33870927,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1644x945,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent7,1
7,1703678247614,27/12/2023 11:57:27,1703678250997,0,27/12/2023 11:57:30,155541,10,questionnaire-fgdt,,33870927,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1644x945,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent6,1
8,1703678247614,27/12/2023 11:57:27,1703678250997,0,27/12/2023 11:57:30,155541,10,questionnaire-fgdt,,33870927,BLIND,10018781,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1707x1067,1644x945,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,8420
1,1703689093422,27/12/2023 14:58:13,1703689092813,0,27/12/2023 14:58:12,155541,10,questionnaire-fgdt,,33872538,BLIND,10019141,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1536x711,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703689109062,27/12/2023 14:58:29,1703689108514,0,27/12/2023 14:58:28,155541,10,questionnaire-fgdt,,33872538,BLIND,10019141,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1519x711,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent1,1
3,1703689109143,27/12/2023 14:58:29,1703689108515,0,27/12/2023 14:58:28,155541,10,questionnaire-fgdt,,33872538,BLIND,10019141,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1519x711,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent2,1
4,1703689109143,27/12/2023 14:58:29,1703689108515,0,27/12/2023 14:58:28,155541,10,questionnaire-fgdt,,33872538,BLIND,10019141,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1519x711,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent3,1
5,1703689109143,27/12/2023 14:58:29,1703689108515,0,27/12/2023 14:58:28,155541,10,questionnaire-fgdt,,33872538,BLIND,10019141,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1519x711,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent5,1
6,1703689109143,27/12/2023 14:58:29,1703689108515,0,27/12/2023 14:58:28,155541,10,questionnaire-fgdt,,33872538,BLIND,10019141,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1519x711,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent7,1
7,1703689109143,27/12/2023 14:58:29,1703689108515,0,27/12/2023 14:58:28,155541,10,questionnaire-fgdt,,33872538,BLIND,10019141,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1519x711,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent6,1
8,1703689109143,27/12/2023 14:58:29,1703689108515,0,27/12/2023 14:58:28,155541,10,questionnaire-fgdt,,33872538,BLIND,10019141,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1536x864,1519x711,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,15702
1,1703790058974,28/12/2023 19:00:58,1703790058410,0,28/12/2023 19:00:58,155541,10,questionnaire-fgdt,,33883546,BLIND,10022287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1536x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703790070984,28/12/2023 19:01:10,1703790070476,0,28/12/2023 19:01:10,155541,10,questionnaire-fgdt,,33883546,BLIND,10022287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent1,1
3,1703790071045,28/12/2023 19:01:11,1703790070477,0,28/12/2023 19:01:10,155541,10,questionnaire-fgdt,,33883546,BLIND,10022287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent2,1
4,1703790071045,28/12/2023 19:01:11,1703790070477,0,28/12/2023 19:01:10,155541,10,questionnaire-fgdt,,33883546,BLIND,10022287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent3,1
5,1703790071045,28/12/2023 19:01:11,1703790070477,0,28/12/2023 19:01:10,155541,10,questionnaire-fgdt,,33883546,BLIND,10022287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent5,1
6,1703790071045,28/12/2023 19:01:11,1703790070477,0,28/12/2023 19:01:10,155541,10,questionnaire-fgdt,,33883546,BLIND,10022287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent7,1
7,1703790071045,28/12/2023 19:01:11,1703790070477,0,28/12/2023 19:01:10,155541,10,questionnaire-fgdt,,33883546,BLIND,10022287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent6,1
8,1703790071045,28/12/2023 19:01:11,1703790070477,0,28/12/2023 19:01:10,155541,10,questionnaire-fgdt,,33883546,BLIND,10022287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1536x864,1519x730,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,12067
1,1703801325406,28/12/2023 22:08:45,1703801325270,0,28/12/2023 22:08:45,155541,10,questionnaire-fgdt,,33885033,BLIND,10022667,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.1,820x1180,1180x713,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703801332405,28/12/2023 22:08:52,1703801332277,0,28/12/2023 22:08:52,155541,10,questionnaire-fgdt,,33885033,BLIND,10022667,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.1,820x1180,1180x713,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent1,1
3,1703801332513,28/12/2023 22:08:52,1703801332281,0,28/12/2023 22:08:52,155541,10,questionnaire-fgdt,,33885033,BLIND,10022667,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.1,820x1180,1180x713,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent2,1
4,1703801332513,28/12/2023 22:08:52,1703801332281,0,28/12/2023 22:08:52,155541,10,questionnaire-fgdt,,33885033,BLIND,10022667,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.1,820x1180,1180x713,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent3,1
5,1703801332513,28/12/2023 22:08:52,1703801332281,0,28/12/2023 22:08:52,155541,10,questionnaire-fgdt,,33885033,BLIND,10022667,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.1,820x1180,1180x713,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent5,1
6,1703801332513,28/12/2023 22:08:52,1703801332281,0,28/12/2023 22:08:52,155541,10,questionnaire-fgdt,,33885033,BLIND,10022667,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.1,820x1180,1180x713,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent7,1
7,1703801332513,28/12/2023 22:08:52,1703801332281,0,28/12/2023 22:08:52,155541,10,questionnaire-fgdt,,33885033,BLIND,10022667,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.1,820x1180,1180x713,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent6,1
8,1703801332513,28/12/2023 22:08:52,1703801332281,0,28/12/2023 22:08:52,155541,10,questionnaire-fgdt,,33885033,BLIND,10022667,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.1.1,820x1180,1180x713,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,7011
1,1703962135276,30/12/2023 18:48:55,1703962135225,0,30/12/2023 18:48:55,155541,10,questionnaire-fgdt,,33897176,BLIND,10032283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,720x760,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703962144056,30/12/2023 18:49:04,1703962144024,0,30/12/2023 18:49:04,155541,10,questionnaire-fgdt,,33897176,BLIND,10032283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,720x760,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent1,1
3,1703962144121,30/12/2023 18:49:04,1703962144026,0,30/12/2023 18:49:04,155541,10,questionnaire-fgdt,,33897176,BLIND,10032283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,720x760,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent2,1
4,1703962144121,30/12/2023 18:49:04,1703962144026,0,30/12/2023 18:49:04,155541,10,questionnaire-fgdt,,33897176,BLIND,10032283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,720x760,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent3,1
5,1703962144121,30/12/2023 18:49:04,1703962144026,0,30/12/2023 18:49:04,155541,10,questionnaire-fgdt,,33897176,BLIND,10032283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,720x760,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent5,1
6,1703962144121,30/12/2023 18:49:04,1703962144026,0,30/12/2023 18:49:04,155541,10,questionnaire-fgdt,,33897176,BLIND,10032283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,720x760,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent7,1
7,1703962144121,30/12/2023 18:49:04,1703962144026,0,30/12/2023 18:49:04,155541,10,questionnaire-fgdt,,33897176,BLIND,10032283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,720x760,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent6,1
8,1703962144121,30/12/2023 18:49:04,1703962144026,0,30/12/2023 18:49:04,155541,10,questionnaire-fgdt,,33897176,BLIND,10032283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1440x900,720x760,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,8802
1,1704038764334,31/12/2023 16:06:04,1704038763590,1,31/12/2023 17:06:03,155541,10,questionnaire-fgdt,,33900587,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704038769520,31/12/2023 16:06:09,1704038768798,1,31/12/2023 17:06:08,155541,10,questionnaire-fgdt,,33900587,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent1,1
3,1704038769574,31/12/2023 16:06:09,1704038768798,1,31/12/2023 17:06:08,155541,10,questionnaire-fgdt,,33900587,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent2,1
4,1704038769574,31/12/2023 16:06:09,1704038768798,1,31/12/2023 17:06:08,155541,10,questionnaire-fgdt,,33900587,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent3,1
5,1704038769574,31/12/2023 16:06:09,1704038768798,1,31/12/2023 17:06:08,155541,10,questionnaire-fgdt,,33900587,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent5,1
6,1704038769574,31/12/2023 16:06:09,1704038768799,1,31/12/2023 17:06:08,155541,10,questionnaire-fgdt,,33900587,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent7,1
7,1704038769574,31/12/2023 16:06:09,1704038768799,1,31/12/2023 17:06:08,155541,10,questionnaire-fgdt,,33900587,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent6,1
8,1704038769574,31/12/2023 16:06:09,1704038768799,1,31/12/2023 17:06:08,155541,10,questionnaire-fgdt,,33900587,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,5209
1,1704125134148,01/01/2024 16:05:34,1704125134057,0,01/01/2024 16:05:34,155541,10,questionnaire-fgdt,,33904385,BLIND,10035810,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,810x977,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704125140759,01/01/2024 16:05:40,1704125140714,0,01/01/2024 16:05:40,155541,10,questionnaire-fgdt,,33904385,BLIND,10035810,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,810x977,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent1,1
3,1704125140818,01/01/2024 16:05:40,1704125140719,0,01/01/2024 16:05:40,155541,10,questionnaire-fgdt,,33904385,BLIND,10035810,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,810x977,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent2,1
4,1704125140818,01/01/2024 16:05:40,1704125140719,0,01/01/2024 16:05:40,155541,10,questionnaire-fgdt,,33904385,BLIND,10035810,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,810x977,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent3,1
5,1704125140818,01/01/2024 16:05:40,1704125140719,0,01/01/2024 16:05:40,155541,10,questionnaire-fgdt,,33904385,BLIND,10035810,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,810x977,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent5,1
6,1704125140818,01/01/2024 16:05:40,1704125140719,0,01/01/2024 16:05:40,155541,10,questionnaire-fgdt,,33904385,BLIND,10035810,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,810x977,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent7,1
7,1704125140818,01/01/2024 16:05:40,1704125140719,0,01/01/2024 16:05:40,155541,10,questionnaire-fgdt,,33904385,BLIND,10035810,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,810x977,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,consent6,1
8,1704125140818,01/01/2024 16:05:40,1704125140719,0,01/01/2024 16:05:40,155541,10,questionnaire-fgdt,,33904385,BLIND,10035810,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,810x1080,810x977,,,,Consent form,6,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,6662
1,1703939920360,30/12/2023 12:38:40,1703939920282,0,30/12/2023 12:38:40,155541,10,questionnaire-fgdt,,33895457,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,BEGIN QUESTIONNAIRE,
2,1703939925952,30/12/2023 12:38:45,1703939925922,0,30/12/2023 12:38:45,155541,10,questionnaire-fgdt,,33895457,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent1,1
3,1703939926012,30/12/2023 12:38:46,1703939925924,0,30/12/2023 12:38:45,155541,10,questionnaire-fgdt,,33895457,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent2,1
4,1703939926012,30/12/2023 12:38:46,1703939925924,0,30/12/2023 12:38:45,155541,10,questionnaire-fgdt,,33895457,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent3,1
5,1703939926012,30/12/2023 12:38:46,1703939925924,0,30/12/2023 12:38:45,155541,10,questionnaire-fgdt,,33895457,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent5,1
6,1703939926012,30/12/2023 12:38:46,1703939925924,0,30/12/2023 12:38:45,155541,10,questionnaire-fgdt,,33895457,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent7,1
7,1703939926012,30/12/2023 12:38:46,1703939925924,0,30/12/2023 12:38:45,155541,10,questionnaire-fgdt,,33895457,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,consent6,1
8,1703939926012,30/12/2023 12:38:46,1703939925924,0,30/12/2023 12:38:45,155541,10,questionnaire-fgdt,,33895457,BLIND,10031076,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x783,,,,Consent form,6,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,END QUESTIONNAIRE,5642
1,1704134235915,01/01/2024 18:37:15,1704134235661,1,01/01/2024 19:37:15,155541,10,questionnaire-fgdt,,33904922,BLIND,10036010,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1024x1366,1366x914,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704134244975,01/01/2024 18:37:24,1704134244747,1,01/01/2024 19:37:24,155541,10,questionnaire-fgdt,,33904922,BLIND,10036010,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1024x1366,1366x914,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent1,1
3,1704134245112,01/01/2024 18:37:25,1704134244750,1,01/01/2024 19:37:24,155541,10,questionnaire-fgdt,,33904922,BLIND,10036010,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1024x1366,1366x914,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent2,1
4,1704134245112,01/01/2024 18:37:25,1704134244750,1,01/01/2024 19:37:24,155541,10,questionnaire-fgdt,,33904922,BLIND,10036010,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1024x1366,1366x914,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent3,1
5,1704134245112,01/01/2024 18:37:25,1704134244750,1,01/01/2024 19:37:24,155541,10,questionnaire-fgdt,,33904922,BLIND,10036010,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1024x1366,1366x914,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent5,1
6,1704134245112,01/01/2024 18:37:25,1704134244750,1,01/01/2024 19:37:24,155541,10,questionnaire-fgdt,,33904922,BLIND,10036010,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1024x1366,1366x914,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent7,1
7,1704134245112,01/01/2024 18:37:25,1704134244750,1,01/01/2024 19:37:24,155541,10,questionnaire-fgdt,,33904922,BLIND,10036010,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1024x1366,1366x914,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent6,1
8,1704134245112,01/01/2024 18:37:25,1704134244750,1,01/01/2024 19:37:24,155541,10,questionnaire-fgdt,,33904922,BLIND,10036010,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1024x1366,1366x914,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,9090
1,1704141372082,01/01/2024 20:36:12,1704141371908,0,01/01/2024 20:36:11,155541,10,questionnaire-fgdt,,33905280,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1704141379101,01/01/2024 20:36:19,1704141378963,0,01/01/2024 20:36:18,155541,10,questionnaire-fgdt,,33905280,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent1,1
3,1704141379200,01/01/2024 20:36:19,1704141378965,0,01/01/2024 20:36:18,155541,10,questionnaire-fgdt,,33905280,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent2,1
4,1704141379200,01/01/2024 20:36:19,1704141378966,0,01/01/2024 20:36:18,155541,10,questionnaire-fgdt,,33905280,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent3,1
5,1704141379200,01/01/2024 20:36:19,1704141378966,0,01/01/2024 20:36:18,155541,10,questionnaire-fgdt,,33905280,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent5,1
6,1704141379200,01/01/2024 20:36:19,1704141378966,0,01/01/2024 20:36:18,155541,10,questionnaire-fgdt,,33905280,BLIND,10036128,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1470x956,1470x840,,,,Consent form,6,,control,,,,set 2,Controls,ACCEPT,,Controls,No,consent7,1
