Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Randomise questionnaire elements?,Question Key,Response
1,1735752535733,01/01/2025 17:28:55,1735752578309,0,01/01/2025 17:29:38,202242,3,questionnaire-fbds,,42241988,BLIND,12333149,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1735752544211,01/01/2025 17:29:04,1735752586812,0,01/01/2025 17:29:46,202242,3,questionnaire-fbds,,42241988,BLIND,12333149,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1735752544267,01/01/2025 17:29:04,1735752586814,0,01/01/2025 17:29:46,202242,3,questionnaire-fbds,,42241988,BLIND,12333149,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1735752544267,01/01/2025 17:29:04,1735752586814,0,01/01/2025 17:29:46,202242,3,questionnaire-fbds,,42241988,BLIND,12333149,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1735752544267,01/01/2025 17:29:04,1735752586814,0,01/01/2025 17:29:46,202242,3,questionnaire-fbds,,42241988,BLIND,12333149,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1735752544267,01/01/2025 17:29:04,1735752586815,0,01/01/2025 17:29:46,202242,3,questionnaire-fbds,,42241988,BLIND,12333149,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1735752544267,01/01/2025 17:29:04,1735752586815,0,01/01/2025 17:29:46,202242,3,questionnaire-fbds,,42241988,BLIND,12333149,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1735752544267,01/01/2025 17:29:04,1735752586816,0,01/01/2025 17:29:46,202242,3,questionnaire-fbds,,42241988,BLIND,12333149,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1519x730,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,8507
1,1735826836666,02/01/2025 14:07:16,1735826836497,0,02/01/2025 14:07:16,202242,3,questionnaire-fbds,,42249014,BLIND,12334989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1735826844375,02/01/2025 14:07:24,1735826844249,0,02/01/2025 14:07:24,202242,3,questionnaire-fbds,,42249014,BLIND,12334989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1735826844448,02/01/2025 14:07:24,1735826844251,0,02/01/2025 14:07:24,202242,3,questionnaire-fbds,,42249014,BLIND,12334989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1735826844448,02/01/2025 14:07:24,1735826844252,0,02/01/2025 14:07:24,202242,3,questionnaire-fbds,,42249014,BLIND,12334989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1735826844448,02/01/2025 14:07:24,1735826844252,0,02/01/2025 14:07:24,202242,3,questionnaire-fbds,,42249014,BLIND,12334989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1735826844448,02/01/2025 14:07:24,1735826844252,0,02/01/2025 14:07:24,202242,3,questionnaire-fbds,,42249014,BLIND,12334989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1735826844448,02/01/2025 14:07:24,1735826844252,0,02/01/2025 14:07:24,202242,3,questionnaire-fbds,,42249014,BLIND,12334989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1735826844448,02/01/2025 14:07:24,1735826844252,0,02/01/2025 14:07:24,202242,3,questionnaire-fbds,,42249014,BLIND,12334989,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.2,1440x900,1440x820,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,7755
1,1736078615215,05/01/2025 12:03:35,1736078696060,0,05/01/2025 12:04:56,202242,3,questionnaire-fbds,,42280070,BLIND,12342870,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1280x800,1280x712,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736078628356,05/01/2025 12:03:48,1736078709235,0,05/01/2025 12:05:09,202242,3,questionnaire-fbds,,42280070,BLIND,12342870,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1280x800,1280x712,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1736078628427,05/01/2025 12:03:48,1736078709237,0,05/01/2025 12:05:09,202242,3,questionnaire-fbds,,42280070,BLIND,12342870,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1280x800,1280x712,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736078628427,05/01/2025 12:03:48,1736078709237,0,05/01/2025 12:05:09,202242,3,questionnaire-fbds,,42280070,BLIND,12342870,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1280x800,1280x712,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736078628427,05/01/2025 12:03:48,1736078709237,0,05/01/2025 12:05:09,202242,3,questionnaire-fbds,,42280070,BLIND,12342870,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1280x800,1280x712,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736078628427,05/01/2025 12:03:48,1736078709237,0,05/01/2025 12:05:09,202242,3,questionnaire-fbds,,42280070,BLIND,12342870,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1280x800,1280x712,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736078628427,05/01/2025 12:03:48,1736078709237,0,05/01/2025 12:05:09,202242,3,questionnaire-fbds,,42280070,BLIND,12342870,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1280x800,1280x712,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736078628427,05/01/2025 12:03:48,1736078709237,0,05/01/2025 12:05:09,202242,3,questionnaire-fbds,,42280070,BLIND,12342870,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1280x800,1280x712,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,13177
1,1736274751241,07/01/2025 18:32:31,1736274751079,0,07/01/2025 18:32:31,202242,3,questionnaire-fbds,,42320798,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1470x839,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736274757536,07/01/2025 18:32:37,1736274757504,0,07/01/2025 18:32:37,202242,3,questionnaire-fbds,,42320798,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1455x839,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1736274757666,07/01/2025 18:32:37,1736274757506,0,07/01/2025 18:32:37,202242,3,questionnaire-fbds,,42320798,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1455x839,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736274757666,07/01/2025 18:32:37,1736274757506,0,07/01/2025 18:32:37,202242,3,questionnaire-fbds,,42320798,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1455x839,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736274757666,07/01/2025 18:32:37,1736274757506,0,07/01/2025 18:32:37,202242,3,questionnaire-fbds,,42320798,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1455x839,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736274757666,07/01/2025 18:32:37,1736274757506,0,07/01/2025 18:32:37,202242,3,questionnaire-fbds,,42320798,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1455x839,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736274757666,07/01/2025 18:32:37,1736274757506,0,07/01/2025 18:32:37,202242,3,questionnaire-fbds,,42320798,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1455x839,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736274757666,07/01/2025 18:32:37,1736274757506,0,07/01/2025 18:32:37,202242,3,questionnaire-fbds,,42320798,BLIND,12354173,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1470x956,1455x839,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,6427
1,1736383750418,09/01/2025 00:49:10,1736383750282,0,09/01/2025 00:49:10,202242,3,questionnaire-fbds,,42353308,BLIND,12361735,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x917,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736383755634,09/01/2025 00:49:15,1736383755527,0,09/01/2025 00:49:15,202242,3,questionnaire-fbds,,42353308,BLIND,12361735,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x917,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1736383755703,09/01/2025 00:49:15,1736383755529,0,09/01/2025 00:49:15,202242,3,questionnaire-fbds,,42353308,BLIND,12361735,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x917,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736383755703,09/01/2025 00:49:15,1736383755529,0,09/01/2025 00:49:15,202242,3,questionnaire-fbds,,42353308,BLIND,12361735,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x917,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736383755703,09/01/2025 00:49:15,1736383755530,0,09/01/2025 00:49:15,202242,3,questionnaire-fbds,,42353308,BLIND,12361735,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x917,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736383755703,09/01/2025 00:49:15,1736383755530,0,09/01/2025 00:49:15,202242,3,questionnaire-fbds,,42353308,BLIND,12361735,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x917,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736383755703,09/01/2025 00:49:15,1736383755530,0,09/01/2025 00:49:15,202242,3,questionnaire-fbds,,42353308,BLIND,12361735,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x917,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736383755703,09/01/2025 00:49:15,1736383755530,0,09/01/2025 00:49:15,202242,3,questionnaire-fbds,,42353308,BLIND,12361735,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.7,1024x1366,1366x917,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,5248
1,1736703150024,12/01/2025 17:32:30,1736703147800,0,12/01/2025 17:32:27,202242,3,questionnaire-fbds,,42429919,BLIND,12380707,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1494x934,1486x808,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736703168692,12/01/2025 17:32:48,1736703166495,0,12/01/2025 17:32:46,202242,3,questionnaire-fbds,,42429919,BLIND,12380707,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1494x934,1471x808,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1736703168725,12/01/2025 17:32:48,1736703166496,0,12/01/2025 17:32:46,202242,3,questionnaire-fbds,,42429919,BLIND,12380707,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1494x934,1471x808,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736703168725,12/01/2025 17:32:48,1736703166496,0,12/01/2025 17:32:46,202242,3,questionnaire-fbds,,42429919,BLIND,12380707,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1494x934,1471x808,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736703168725,12/01/2025 17:32:48,1736703166496,0,12/01/2025 17:32:46,202242,3,questionnaire-fbds,,42429919,BLIND,12380707,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1494x934,1471x808,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736703168725,12/01/2025 17:32:48,1736703166496,0,12/01/2025 17:32:46,202242,3,questionnaire-fbds,,42429919,BLIND,12380707,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1494x934,1471x808,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736703168725,12/01/2025 17:32:48,1736703166496,0,12/01/2025 17:32:46,202242,3,questionnaire-fbds,,42429919,BLIND,12380707,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1494x934,1471x808,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736703168725,12/01/2025 17:32:48,1736703166496,0,12/01/2025 17:32:46,202242,3,questionnaire-fbds,,42429919,BLIND,12380707,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,1494x934,1471x808,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,18696
1,1736704797730,12/01/2025 17:59:57,1736704795673,0,12/01/2025 17:59:55,202242,3,questionnaire-fbds,,42430231,BLIND,12380832,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736704806830,12/01/2025 18:00:06,1736704804744,0,12/01/2025 18:00:04,202242,3,questionnaire-fbds,,42430231,BLIND,12380832,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x585,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1736704806900,12/01/2025 18:00:06,1736704804746,0,12/01/2025 18:00:04,202242,3,questionnaire-fbds,,42430231,BLIND,12380832,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x585,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736704806900,12/01/2025 18:00:06,1736704804746,0,12/01/2025 18:00:04,202242,3,questionnaire-fbds,,42430231,BLIND,12380832,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x585,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736704806900,12/01/2025 18:00:06,1736704804746,0,12/01/2025 18:00:04,202242,3,questionnaire-fbds,,42430231,BLIND,12380832,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x585,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736704806900,12/01/2025 18:00:06,1736704804746,0,12/01/2025 18:00:04,202242,3,questionnaire-fbds,,42430231,BLIND,12380832,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x585,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736704806900,12/01/2025 18:00:06,1736704804746,0,12/01/2025 18:00:04,202242,3,questionnaire-fbds,,42430231,BLIND,12380832,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x585,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736704806900,12/01/2025 18:00:06,1736704804747,0,12/01/2025 18:00:04,202242,3,questionnaire-fbds,,42430231,BLIND,12380832,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1263x585,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,9074
1,1736771956974,13/01/2025 12:39:16,1736771956820,0,13/01/2025 12:39:16,202242,3,questionnaire-fbds,,42440035,BLIND,12383514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736771970328,13/01/2025 12:39:30,1736771970215,0,13/01/2025 12:39:30,202242,3,questionnaire-fbds,,42440035,BLIND,12383514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1349x641,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1736771970396,13/01/2025 12:39:30,1736771970217,0,13/01/2025 12:39:30,202242,3,questionnaire-fbds,,42440035,BLIND,12383514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1349x641,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736771970396,13/01/2025 12:39:30,1736771970217,0,13/01/2025 12:39:30,202242,3,questionnaire-fbds,,42440035,BLIND,12383514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1349x641,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736771970396,13/01/2025 12:39:30,1736771970217,0,13/01/2025 12:39:30,202242,3,questionnaire-fbds,,42440035,BLIND,12383514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1349x641,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736771970396,13/01/2025 12:39:30,1736771970217,0,13/01/2025 12:39:30,202242,3,questionnaire-fbds,,42440035,BLIND,12383514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1349x641,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736771970396,13/01/2025 12:39:30,1736771970217,0,13/01/2025 12:39:30,202242,3,questionnaire-fbds,,42440035,BLIND,12383514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1349x641,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736771970396,13/01/2025 12:39:30,1736771970217,0,13/01/2025 12:39:30,202242,3,questionnaire-fbds,,42440035,BLIND,12383514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1349x641,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,13397
1,1736773290463,13/01/2025 13:01:30,1736773290099,0,13/01/2025 13:01:30,202242,3,questionnaire-fbds,,42440982,BLIND,12383663,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1152,1078x979,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736773295685,13/01/2025 13:01:35,1736773295365,0,13/01/2025 13:01:35,202242,3,questionnaire-fbds,,42440982,BLIND,12383663,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1152,1062x979,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
3,1736773295750,13/01/2025 13:01:35,1736773295367,0,13/01/2025 13:01:35,202242,3,questionnaire-fbds,,42440982,BLIND,12383663,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1152,1062x979,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent2,1
4,1736773295750,13/01/2025 13:01:35,1736773295367,0,13/01/2025 13:01:35,202242,3,questionnaire-fbds,,42440982,BLIND,12383663,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1152,1062x979,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent3,1
5,1736773295750,13/01/2025 13:01:35,1736773295367,0,13/01/2025 13:01:35,202242,3,questionnaire-fbds,,42440982,BLIND,12383663,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1152,1062x979,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent5,1
6,1736773295750,13/01/2025 13:01:35,1736773295367,0,13/01/2025 13:01:35,202242,3,questionnaire-fbds,,42440982,BLIND,12383663,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1152,1062x979,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent7,1
7,1736773295750,13/01/2025 13:01:35,1736773295367,0,13/01/2025 13:01:35,202242,3,questionnaire-fbds,,42440982,BLIND,12383663,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1152,1062x979,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent6,1
8,1736773295750,13/01/2025 13:01:35,1736773295368,0,13/01/2025 13:01:35,202242,3,questionnaire-fbds,,42440982,BLIND,12383663,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 131.0.0.0,2048x1152,1062x979,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,END QUESTIONNAIRE,5269
1,1736781886637,13/01/2025 15:24:46,1736781886560,0,13/01/2025 15:24:46,202242,3,questionnaire-fbds,,42446487,BLIND,12384943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,834x1194,1194x727,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,BEGIN QUESTIONNAIRE,
2,1736781895872,13/01/2025 15:24:55,1736781895851,0,13/01/2025 15:24:55,202242,3,questionnaire-fbds,,42446487,BLIND,12384943,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,834x1194,1194x727,Study,,,Consent form: Adults (AS),2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,No,consent1,1
