Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Randomise questionnaire elements?,Question Key,Response
8,1721650584302,22/07/2024 12:16:24,1721650577245,1,22/07/2024 13:16:17,179131,14,questionnaire-2hcl,,39124401,BLIND,11475795,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x598,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721650584302,22/07/2024 12:16:24,1721650577245,1,22/07/2024 13:16:17,179131,14,questionnaire-2hcl,,39124401,BLIND,11475795,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x598,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721650584302,22/07/2024 12:16:24,1721650577245,1,22/07/2024 13:16:17,179131,14,questionnaire-2hcl,,39124401,BLIND,11475795,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x598,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,14476
1,1721730587520,23/07/2024 10:29:47,1721730587439,1,23/07/2024 11:29:47,179131,14,questionnaire-2hcl,,39143586,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721730596612,23/07/2024 10:29:56,1721730596473,1,23/07/2024 11:29:56,179131,14,questionnaire-2hcl,,39143586,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,23
3,1721730596679,23/07/2024 10:29:56,1721730596475,1,23/07/2024 11:29:56,179131,14,questionnaire-2hcl,,39143586,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Female
4,1721730596679,23/07/2024 10:29:56,1721730596475,1,23/07/2024 11:29:56,179131,14,questionnaire-2hcl,,39143586,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1721730596679,23/07/2024 10:29:56,1721730596475,1,23/07/2024 11:29:56,179131,14,questionnaire-2hcl,,39143586,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721730596679,23/07/2024 10:29:56,1721730596475,1,23/07/2024 11:29:56,179131,14,questionnaire-2hcl,,39143586,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721730596679,23/07/2024 10:29:56,1721730596475,1,23/07/2024 11:29:56,179131,14,questionnaire-2hcl,,39143586,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721730596679,23/07/2024 10:29:56,1721730596475,1,23/07/2024 11:29:56,179131,14,questionnaire-2hcl,,39143586,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721730596679,23/07/2024 10:29:56,1721730596475,1,23/07/2024 11:29:56,179131,14,questionnaire-2hcl,,39143586,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721730596679,23/07/2024 10:29:56,1721730596475,1,23/07/2024 11:29:56,179131,14,questionnaire-2hcl,,39143586,BLIND,11485637,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1429x680,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,9036
1,1721762074136,23/07/2024 19:14:34,1721762074055,1,23/07/2024 20:14:34,179131,14,questionnaire-2hcl,,39157962,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721762095272,23/07/2024 19:14:55,1721762095101,1,23/07/2024 20:14:55,179131,14,questionnaire-2hcl,,39157962,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,65
3,1721762095318,23/07/2024 19:14:55,1721762095103,1,23/07/2024 20:14:55,179131,14,questionnaire-2hcl,,39157962,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Male
4,1721762095318,23/07/2024 19:14:55,1721762095103,1,23/07/2024 20:14:55,179131,14,questionnaire-2hcl,,39157962,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,1
5,1721762095318,23/07/2024 19:14:55,1721762095104,1,23/07/2024 20:14:55,179131,14,questionnaire-2hcl,,39157962,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721762095318,23/07/2024 19:14:55,1721762095104,1,23/07/2024 20:14:55,179131,14,questionnaire-2hcl,,39157962,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721762095318,23/07/2024 19:14:55,1721762095104,1,23/07/2024 20:14:55,179131,14,questionnaire-2hcl,,39157962,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721762095318,23/07/2024 19:14:55,1721762095104,1,23/07/2024 20:14:55,179131,14,questionnaire-2hcl,,39157962,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721762095318,23/07/2024 19:14:55,1721762095105,1,23/07/2024 20:14:55,179131,14,questionnaire-2hcl,,39157962,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721762095318,23/07/2024 19:14:55,1721762095105,1,23/07/2024 20:14:55,179131,14,questionnaire-2hcl,,39157962,BLIND,11489771,,complete,,,computer,Desktop or Laptop,Windows 7,Chrome 90.0.4430.93,1366x768,1366x625,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,21050
1,1721841941848,24/07/2024 17:25:41,1721841942161,1,24/07/2024 18:25:42,179131,14,questionnaire-2hcl,,39185918,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x559,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721841961091,24/07/2024 17:26:01,1721841961446,1,24/07/2024 18:26:01,179131,14,questionnaire-2hcl,,39185918,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x559,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,23
3,1721841961162,24/07/2024 17:26:01,1721841961449,1,24/07/2024 18:26:01,179131,14,questionnaire-2hcl,,39185918,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x559,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Female
4,1721841961162,24/07/2024 17:26:01,1721841961449,1,24/07/2024 18:26:01,179131,14,questionnaire-2hcl,,39185918,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x559,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1721841961162,24/07/2024 17:26:01,1721841961449,1,24/07/2024 18:26:01,179131,14,questionnaire-2hcl,,39185918,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x559,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721841961162,24/07/2024 17:26:01,1721841961449,1,24/07/2024 18:26:01,179131,14,questionnaire-2hcl,,39185918,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x559,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721841961162,24/07/2024 17:26:01,1721841961449,1,24/07/2024 18:26:01,179131,14,questionnaire-2hcl,,39185918,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x559,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721841961162,24/07/2024 17:26:01,1721841961449,1,24/07/2024 18:26:01,179131,14,questionnaire-2hcl,,39185918,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x559,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721841961162,24/07/2024 17:26:01,1721841961450,1,24/07/2024 18:26:01,179131,14,questionnaire-2hcl,,39185918,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x559,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721841961162,24/07/2024 17:26:01,1721841961450,1,24/07/2024 18:26:01,179131,14,questionnaire-2hcl,,39185918,BLIND,11495903,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1263x559,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,19289
1,1721918649390,25/07/2024 14:44:09,1721918649268,1,25/07/2024 15:44:09,179131,14,questionnaire-2hcl,,39202239,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721918688793,25/07/2024 14:44:48,1721918688724,1,25/07/2024 15:44:48,179131,14,questionnaire-2hcl,,39202239,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,47
3,1721918688913,25/07/2024 14:44:48,1721918688725,1,25/07/2024 15:44:48,179131,14,questionnaire-2hcl,,39202239,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Female
4,1721918688913,25/07/2024 14:44:48,1721918688725,1,25/07/2024 15:44:48,179131,14,questionnaire-2hcl,,39202239,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1721918688913,25/07/2024 14:44:48,1721918688725,1,25/07/2024 15:44:48,179131,14,questionnaire-2hcl,,39202239,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721918688913,25/07/2024 14:44:48,1721918688725,1,25/07/2024 15:44:48,179131,14,questionnaire-2hcl,,39202239,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721918688913,25/07/2024 14:44:48,1721918688725,1,25/07/2024 15:44:48,179131,14,questionnaire-2hcl,,39202239,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721918688913,25/07/2024 14:44:48,1721918688725,1,25/07/2024 15:44:48,179131,14,questionnaire-2hcl,,39202239,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721918688913,25/07/2024 14:44:48,1721918688725,1,25/07/2024 15:44:48,179131,14,questionnaire-2hcl,,39202239,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721918688913,25/07/2024 14:44:48,1721918688725,1,25/07/2024 15:44:48,179131,14,questionnaire-2hcl,,39202239,BLIND,11499809,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,39457
1,1721918924266,25/07/2024 14:48:44,1721918924184,1,25/07/2024 15:48:44,179131,14,questionnaire-2hcl,,39202417,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721919048891,25/07/2024 14:50:48,1721919048888,1,25/07/2024 15:50:48,179131,14,questionnaire-2hcl,,39202417,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,59
3,1721919048988,25/07/2024 14:50:48,1721919048889,1,25/07/2024 15:50:48,179131,14,questionnaire-2hcl,,39202417,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Female
4,1721919048988,25/07/2024 14:50:48,1721919048889,1,25/07/2024 15:50:48,179131,14,questionnaire-2hcl,,39202417,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1721919048988,25/07/2024 14:50:48,1721919048889,1,25/07/2024 15:50:48,179131,14,questionnaire-2hcl,,39202417,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721919048988,25/07/2024 14:50:48,1721919048889,1,25/07/2024 15:50:48,179131,14,questionnaire-2hcl,,39202417,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721919048988,25/07/2024 14:50:48,1721919048890,1,25/07/2024 15:50:48,179131,14,questionnaire-2hcl,,39202417,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721919048988,25/07/2024 14:50:48,1721919048890,1,25/07/2024 15:50:48,179131,14,questionnaire-2hcl,,39202417,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721919048988,25/07/2024 14:50:48,1721919048890,1,25/07/2024 15:50:48,179131,14,questionnaire-2hcl,,39202417,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721919048988,25/07/2024 14:50:48,1721919048890,1,25/07/2024 15:50:48,179131,14,questionnaire-2hcl,,39202417,BLIND,11500002,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,124706
1,1721978908132,26/07/2024 07:28:28,1721978920697,1,26/07/2024 08:28:40,179131,14,questionnaire-2hcl,,39211554,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1232x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1721978944452,26/07/2024 07:29:04,1721978957039,1,26/07/2024 08:29:17,179131,14,questionnaire-2hcl,,39211554,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,53
3,1721978944515,26/07/2024 07:29:04,1721978957041,1,26/07/2024 08:29:17,179131,14,questionnaire-2hcl,,39211554,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Female
4,1721978944515,26/07/2024 07:29:04,1721978957041,1,26/07/2024 08:29:17,179131,14,questionnaire-2hcl,,39211554,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1721978944515,26/07/2024 07:29:04,1721978957041,1,26/07/2024 08:29:17,179131,14,questionnaire-2hcl,,39211554,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1721978944515,26/07/2024 07:29:04,1721978957041,1,26/07/2024 08:29:17,179131,14,questionnaire-2hcl,,39211554,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
7,1721978944515,26/07/2024 07:29:04,1721978957042,1,26/07/2024 08:29:17,179131,14,questionnaire-2hcl,,39211554,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1721978944515,26/07/2024 07:29:04,1721978957042,1,26/07/2024 08:29:17,179131,14,questionnaire-2hcl,,39211554,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1721978944515,26/07/2024 07:29:04,1721978957042,1,26/07/2024 08:29:17,179131,14,questionnaire-2hcl,,39211554,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1721978944515,26/07/2024 07:29:04,1721978957042,1,26/07/2024 08:29:17,179131,14,questionnaire-2hcl,,39211554,BLIND,11502755,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x720,1217x572,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,36345
1,1722087133139,27/07/2024 13:32:13,1722087132228,1,27/07/2024 14:32:12,179131,14,questionnaire-2hcl,,39234565,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1722087161277,27/07/2024 13:32:41,1722087160248,1,27/07/2024 14:32:40,179131,14,questionnaire-2hcl,,39234565,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Age,76
3,1722087161349,27/07/2024 13:32:41,1722087160249,1,27/07/2024 14:32:40,179131,14,questionnaire-2hcl,,39234565,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender,Female
4,1722087161349,27/07/2024 13:32:41,1722087160249,1,27/07/2024 14:32:40,179131,14,questionnaire-2hcl,,39234565,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1722087161349,27/07/2024 13:32:41,1722087160249,1,27/07/2024 14:32:40,179131,14,questionnaire-2hcl,,39234565,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,Gender-text,
6,1722087161349,27/07/2024 13:32:41,1722087160249,1,27/07/2024 14:32:40,179131,14,questionnaire-2hcl,,39234565,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual,No
7,1722087161349,27/07/2024 13:32:41,1722087160249,1,27/07/2024 14:32:40,179131,14,questionnaire-2hcl,,39234565,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,multilingual-quantised,1
8,1722087161349,27/07/2024 13:32:41,1722087160249,1,27/07/2024 14:32:40,179131,14,questionnaire-2hcl,,39234565,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis,No
9,1722087161349,27/07/2024 13:32:41,1722087160249,1,27/07/2024 14:32:40,179131,14,questionnaire-2hcl,,39234565,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,OCD_Diagnosis-quantised,2
10,1722087161349,27/07/2024 13:32:41,1722087160249,1,27/07/2024 14:32:40,179131,14,questionnaire-2hcl,,39234565,BLIND,11507917,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2048x1152,1747x1038,Consent,,,Demographics Questionnaire,3,Set1,Consent,Over 18,Proficiency English,No,END QUESTIONNAIRE,28021
1,1722196102058,28/07/2024 19:48:22,1722196103671,1,28/07/2024 20:48:23,179131,14,questionnaire-2hcl,,39245843,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,BEGIN QUESTIONNAIRE,
2,1722196117165,28/07/2024 19:48:37,1722196118837,1,28/07/2024 20:48:38,179131,14,questionnaire-2hcl,,39245843,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Age,58
3,1722196117258,28/07/2024 19:48:37,1722196118842,1,28/07/2024 20:48:38,179131,14,questionnaire-2hcl,,39245843,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender,Female
4,1722196117258,28/07/2024 19:48:37,1722196118842,1,28/07/2024 20:48:38,179131,14,questionnaire-2hcl,,39245843,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-quantised,2
5,1722196117258,28/07/2024 19:48:37,1722196118842,1,28/07/2024 20:48:38,179131,14,questionnaire-2hcl,,39245843,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,Gender-text,
6,1722196117258,28/07/2024 19:48:37,1722196118842,1,28/07/2024 20:48:38,179131,14,questionnaire-2hcl,,39245843,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,,Demographics Questionnaire,3,Set2,Consent,Over 18,Proficiency English,No,multilingual,No
