Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Randomise questionnaire elements?,Question Key,Response,randomiser-mq2e,branch-s3b7,branch-dgjt
1,1754053732088,01/08/2025 13:08,1754053732369,1,01/08/2025 14:08,234742,9,questionnaire-gmam,,48478314,BLINDED,13908207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x695,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754053770406,01/08/2025 13:09,1754053770734,1,01/08/2025 14:09,234742,9,questionnaire-gmam,,48478314,BLINDED,13908207,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1521x695,,,,Debrief sheet,5,No,END QUESTIONNAIRE,38365,probe_selfreport,Eligible,Voucher
1,1754065129941,01/08/2025 16:18,1754065127604,1,01/08/2025 17:18,234742,9,questionnaire-gmam,,48483135,BLINDED,13909522,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1495x707,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754065135620,01/08/2025 16:18,1754065133325,1,01/08/2025 17:18,234742,9,questionnaire-gmam,,48483135,BLINDED,13909522,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1481x707,,,,Debrief sheet,5,No,END QUESTIONNAIRE,5721,probe_selfreport,Eligible,Voucher
1,1754067459377,01/08/2025 16:57,1754067460005,1,01/08/2025 17:57,234742,9,questionnaire-gmam,,48483636,BLINDED,13909736,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x695,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,selfreport_probe,Eligible,Voucher
2,1754067476852,01/08/2025 16:57,1754067477494,1,01/08/2025 17:57,234742,9,questionnaire-gmam,,48483636,BLINDED,13909736,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1521x695,,,,Debrief sheet,5,No,END QUESTIONNAIRE,17489,selfreport_probe,Eligible,Voucher
1,1754126590278,02/08/2025 09:23,1754126590181,1,02/08/2025 10:23,234742,9,questionnaire-gmam,,48488439,BLINDED,13911092,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1470x956,1470x839,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,selfreport_probe,Eligible,Voucher
2,1754126598676,02/08/2025 09:23,1754126598622,1,02/08/2025 10:23,234742,9,questionnaire-gmam,,48488439,BLINDED,13911092,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.6,1470x956,1470x839,,,,Debrief sheet,5,No,END QUESTIONNAIRE,8441,selfreport_probe,Eligible,Voucher
1,1754166759817,02/08/2025 20:32,1754166759781,1,02/08/2025 21:32,234742,9,questionnaire-gmam,,48493228,BLINDED,13912295,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x738,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754166764370,02/08/2025 20:32,1754166764408,1,02/08/2025 21:32,234742,9,questionnaire-gmam,,48493228,BLINDED,13912295,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x738,,,,Debrief sheet,5,No,END QUESTIONNAIRE,4627,probe_selfreport,Eligible,Voucher
1,1754257459123,03/08/2025 21:44,1754257458967,1,03/08/2025 22:44,234742,9,questionnaire-gmam,,48501598,BLINDED,13914804,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1534x743,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,selfreport_probe,Eligible,Voucher
2,1754257462924,03/08/2025 21:44,1754257462820,1,03/08/2025 22:44,234742,9,questionnaire-gmam,,48501598,BLINDED,13914804,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 120.0.0.0,1536x864,1519x743,,,,Debrief sheet,5,No,END QUESTIONNAIRE,3853,selfreport_probe,Eligible,Voucher
1,1754310394724,04/08/2025 12:26,1754310455142,1,04/08/2025 13:27,234742,9,questionnaire-gmam,,48515636,BLINDED,13919253,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1272x594,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754310399262,04/08/2025 12:26,1754310459728,1,04/08/2025 13:27,234742,9,questionnaire-gmam,,48515636,BLINDED,13919253,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1257x594,,,,Debrief sheet,5,No,END QUESTIONNAIRE,4586,probe_selfreport,Eligible,Voucher
1,1754314003708,04/08/2025 13:26,1754314003623,1,04/08/2025 14:26,234742,9,questionnaire-gmam,,48517337,BLINDED,13919855,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1504x1003,1504x868,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754314006716,04/08/2025 13:26,1754314006698,1,04/08/2025 14:26,234742,9,questionnaire-gmam,,48517337,BLINDED,13919855,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1504x1003,1489x868,,,,Debrief sheet,5,No,END QUESTIONNAIRE,3075,probe_selfreport,Eligible,Voucher
1,1754315684223,04/08/2025 13:54,1754315684090,1,04/08/2025 14:54,234742,9,questionnaire-gmam,,48517965,BLINDED,13920088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1306x669,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,selfreport_probe,Eligible,Voucher
2,1754315687720,04/08/2025 13:54,1754315687539,1,04/08/2025 14:54,234742,9,questionnaire-gmam,,48517965,BLINDED,13920088,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1306x669,,,,Debrief sheet,5,No,END QUESTIONNAIRE,3449,selfreport_probe,Eligible,Voucher
1,1754318043044,04/08/2025 14:34,1754318060078,1,04/08/2025 15:34,234742,9,questionnaire-gmam,,48518813,BLINDED,13920225,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1920x1080,1920x919,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,selfreport_probe,Eligible,Voucher
2,1754318084932,04/08/2025 14:34,1754318101995,1,04/08/2025 15:35,234742,9,questionnaire-gmam,,48518813,BLINDED,13920225,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1920x1080,1920x919,,,,Debrief sheet,5,No,END QUESTIONNAIRE,41917,selfreport_probe,Eligible,Voucher
1,1754330188021,04/08/2025 17:56,1754330189036,1,04/08/2025 18:56,234742,9,questionnaire-gmam,,48522805,BLINDED,13921803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x800,1225x676,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754330220976,04/08/2025 17:57,1754330222034,1,04/08/2025 18:57,234742,9,questionnaire-gmam,,48522805,BLINDED,13921803,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x800,1210x676,,,,Debrief sheet,5,No,END QUESTIONNAIRE,32998,probe_selfreport,Eligible,Voucher
1,1754391187821,05/08/2025 10:53,1754391183397,1,05/08/2025 11:53,234742,9,questionnaire-gmam,,48531233,BLINDED,13924121,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x746,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,selfreport_probe,Eligible,Voucher
2,1754391225812,05/08/2025 10:53,1754391221457,1,05/08/2025 11:53,234742,9,questionnaire-gmam,,48531233,BLINDED,13924121,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x746,,,,Debrief sheet,5,No,END QUESTIONNAIRE,38060,selfreport_probe,Eligible,Voucher
1,1754403673444,05/08/2025 14:21,1754403673390,1,05/08/2025 15:21,234742,9,questionnaire-gmam,,48534704,BLINDED,13925040,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754403825471,05/08/2025 14:23,1754403825270,1,05/08/2025 15:23,234742,9,questionnaire-gmam,,48534704,BLINDED,13925040,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,,,Debrief sheet,5,No,END QUESTIONNAIRE,151880,probe_selfreport,Eligible,Voucher
1,1754410036634,05/08/2025 16:07,1754410036546,1,05/08/2025 17:07,234742,9,questionnaire-gmam,,48537023,BLINDED,13925905,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1200,1920x1039,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754410069020,05/08/2025 16:07,1754410069003,1,05/08/2025 17:07,234742,9,questionnaire-gmam,,48537023,BLINDED,13925905,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1200,1905x1039,,,,Debrief sheet,5,No,END QUESTIONNAIRE,32457,probe_selfreport,Eligible,Voucher
1,1754485393649,06/08/2025 13:03,1754485391597,1,06/08/2025 14:03,234742,9,questionnaire-gmam,,48548705,BLINDED,13929615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x945,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,selfreport_probe,Eligible,Voucher
2,1754485402706,06/08/2025 13:03,1754485400709,1,06/08/2025 14:03,234742,9,questionnaire-gmam,,48548705,BLINDED,13929615,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1905x945,,,,Debrief sheet,5,No,END QUESTIONNAIRE,9111,selfreport_probe,Eligible,Voucher
1,1754553736337,07/08/2025 08:02,1754553737137,1,07/08/2025 09:02,234742,9,questionnaire-gmam,,48569485,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754553775531,07/08/2025 08:02,1754553776354,1,07/08/2025 09:02,234742,9,questionnaire-gmam,,48569485,BLINDED,13933305,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1513x708,,,,Debrief sheet,5,No,END QUESTIONNAIRE,39217,probe_selfreport,Eligible,Voucher
1,1754743617945,09/08/2025 12:46,1754743617866,1,09/08/2025 13:46,234742,9,questionnaire-gmam,,48617114,BLINDED,13942867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1313x692,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,selfreport_probe,Eligible,Voucher
2,1754743649112,09/08/2025 12:47,1754743649091,1,09/08/2025 13:47,234742,9,questionnaire-gmam,,48617114,BLINDED,13942867,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6.1,1440x900,1313x692,,,,Debrief sheet,5,No,END QUESTIONNAIRE,31225,selfreport_probe,Eligible,Voucher
1,1754840277814,10/08/2025 15:37,1754840195945,1,10/08/2025 16:36,234742,9,questionnaire-gmam,,48628010,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x953,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1754840317314,10/08/2025 15:38,1754840235515,1,10/08/2025 16:37,234742,9,questionnaire-gmam,,48628010,BLINDED,13944689,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1905x953,,,,Debrief sheet,5,No,END QUESTIONNAIRE,39569,probe_selfreport,Eligible,Voucher
1,1755057209715,13/08/2025 03:53,1755057209523,1,13/08/2025 04:53,234742,9,questionnaire-gmam,,48669252,BLINDED,13953935,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1512x982,1494x693,,,,Debrief sheet,5,No,BEGIN QUESTIONNAIRE,,selfreport_probe,Eligible,Voucher
2,1755057348358,13/08/2025 03:55,1755057348161,1,13/08/2025 04:55,234742,9,questionnaire-gmam,,48669252,BLINDED,13953935,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1512x982,1494x693,,,,Debrief sheet,5,No,END QUESTIONNAIRE,138638,selfreport_probe,Eligible,Voucher
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
