Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-wcx7,branch-spxp
149,1755089283953,13/08/2025 12:48,1755092883953,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,32,trial,digit,9l7l5c,1,timedOut,,203.51999999998952,201.39999999999418,203.51999999998952,203.51999999998952,201.39999999999418,203.51999999998952,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,10,10,170,Eligible,Voucher,Yes
150,1755089283985,13/08/2025 12:48,1755092883985,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,32,trial,mask,y6xgix,2,response,space,34.720000000001164,27.779999999998836,34.720000000001164,34.720000000001164,27.779999999998836,34.720000000001164,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,10,10,170,Eligible,Voucher,Yes
151,1755089285056,13/08/2025 12:48,1755092885056,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,33,trial,digit,9l7l5c,1,timedOut,,202.3399999999965,201.39999999999418,202.3399999999965,202.3399999999965,201.39999999999418,202.3399999999965,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,10,10,170,Eligible,Voucher,Yes
152,1755089285121,13/08/2025 12:48,1755092885121,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,33,trial,mask,y6xgix,2,response,space,65.94000000000233,62.5,65.94000000000233,65.94000000000233,62.5,65.94000000000233,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,10,10,170,Eligible,Voucher,Yes
153,1755089286161,13/08/2025 12:48,1755092886161,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,34,trial,digit,9l7l5c,1,timedOut,,203.1600000000035,201.39999999999418,203.1600000000035,203.1600000000035,201.39999999999418,203.1600000000035,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,10,,120,Eligible,Voucher,Yes
154,1755089287063,13/08/2025 12:48,1755092887063,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,34,trial,mask,y6xgix,2,response,noresponse,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,10,,120,Eligible,Voucher,Yes
155,1755089287265,13/08/2025 12:48,1755092887265,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,35,trial,digit,9l7l5c,1,timedOut,,202.98000000001048,201.38000000000466,202.98000000001048,202.98000000001048,201.38000000000466,202.98000000001048,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,10,10,90,Eligible,Voucher,Yes
156,1755089287390,13/08/2025 12:48,1755092887390,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,35,trial,mask,y6xgix,2,response,space,125,118.05999999999767,125,125,118.05999999999767,125,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,10,10,90,Eligible,Voucher,Yes
157,1755089288339,13/08/2025 12:48,1755092888339,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,36,trial,digit,9l7l5c,1,response,space,172.79999999998836,166.6599999999744,172.79999999998836,172.79999999998836,166.6599999999744,172.79999999998836,1,0,0,space,Keyboard Response,response,3,object-176,trial,,7,space,10,10,160,Eligible,Voucher,Yes
158,1755089289272,13/08/2025 12:48,1755092889272,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,36,trial,mask,y6xgix,2,response,noresponse,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,10,10,160,Eligible,Voucher,Yes
159,1755089289473,13/08/2025 12:48,1755092889473,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,37,trial,digit,9l7l5c,1,timedOut,,202.64000000001397,201.40000000002328,202.64000000001397,202.64000000001397,201.40000000002328,202.64000000001397,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,18,18,120,Eligible,Voucher,Yes
160,1755089289510,13/08/2025 12:48,1755092889510,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,37,trial,mask,y6xgix,2,response,space,38.23999999999069,34.720000000001164,38.23999999999069,38.23999999999069,34.720000000001164,38.23999999999069,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,18,18,120,Eligible,Voucher,Yes
161,1755089290577,13/08/2025 12:48,1755092890577,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,38,trial,digit,9l7l5c,1,timedOut,,203.45999999999185,201.39999999999418,203.45999999999185,203.45999999999185,201.39999999999418,203.45999999999185,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,18,18,90,Eligible,Voucher,Yes
162,1755089290616,13/08/2025 12:48,1755092890616,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,38,trial,mask,y6xgix,2,response,space,41.05999999999767,34.720000000001164,41.05999999999767,41.05999999999767,34.720000000001164,41.05999999999767,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,18,18,90,Eligible,Voucher,Yes
163,1755089291682,13/08/2025 12:48,1755092891682,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,39,trial,digit,9l7l5c,1,timedOut,,203.27999999999884,201.38000000000466,203.27999999999884,203.27999999999884,201.38000000000466,203.27999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,18,18,90,Eligible,Voucher,Yes
164,1755089291718,13/08/2025 12:48,1755092891718,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,39,trial,mask,y6xgix,2,response,space,37.89999999999418,34.73999999999069,37.89999999999418,37.89999999999418,34.73999999999069,37.89999999999418,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,18,18,90,Eligible,Voucher,Yes
165,1755089292786,13/08/2025 12:48,1755092892786,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,40,trial,digit,9l7l5c,1,timedOut,,203.10000000000582,201.38000000000466,203.10000000000582,203.10000000000582,201.38000000000466,203.10000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,18,18,90,Eligible,Voucher,Yes
166,1755089292820,13/08/2025 12:48,1755092892820,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,40,trial,mask,y6xgix,2,response,space,34.720000000001164,27.779999999998836,34.720000000001164,34.720000000001164,27.779999999998836,34.720000000001164,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,18,18,90,Eligible,Voucher,Yes
167,1755089293890,13/08/2025 12:48,1755092893890,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,41,trial,digit,9l7l5c,1,timedOut,,202.94000000000233,201.39999999999418,202.94000000000233,202.94000000000233,201.39999999999418,202.94000000000233,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,18,18,130,Eligible,Voucher,Yes
168,1755089293906,13/08/2025 12:48,1755092893906,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,41,trial,mask,y6xgix,2,response,space,18.54000000000815,13.880000000004657,18.54000000000815,18.54000000000815,13.880000000004657,18.54000000000815,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,18,18,130,Eligible,Voucher,Yes
169,1755089294993,13/08/2025 12:48,1755092894993,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,42,trial,digit,9l7l5c,1,timedOut,,202.7600000000093,201.40000000002328,202.7600000000093,202.7600000000093,201.40000000002328,202.7600000000093,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,18,18,150,Eligible,Voucher,Yes
170,1755089295039,13/08/2025 12:48,1755092895039,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,42,trial,mask,y6xgix,2,response,space,46.35999999998603,41.65999999997439,46.35999999998603,46.35999999998603,41.65999999997439,46.35999999998603,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,18,18,150,Eligible,Voucher,Yes
171,1755089296099,13/08/2025 12:48,1755092896099,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,43,trial,digit,9l7l5c,1,timedOut,,202.5799999999872,201.39999999999418,202.5799999999872,202.5799999999872,201.39999999999418,202.5799999999872,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,18,,90,Eligible,Voucher,Yes
172,1755089297001,13/08/2025 12:48,1755092897001,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,43,trial,mask,y6xgix,2,response,noresponse,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,18,,90,Eligible,Voucher,Yes
173,1755089297202,13/08/2025 12:48,1755092897202,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,44,trial,digit,9l7l5c,1,timedOut,,202.39999999999418,201.38000000000466,202.39999999999418,202.39999999999418,201.38000000000466,202.39999999999418,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,18,18,140,Eligible,Voucher,Yes
174,1755089297297,13/08/2025 12:48,1755092897297,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,44,trial,mask,y6xgix,2,response,space,97.01999999998952,90.27999999999884,97.01999999998952,97.01999999998952,90.27999999999884,97.01999999998952,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,18,18,140,Eligible,Voucher,Yes
175,1755089298307,13/08/2025 12:48,1755092898307,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,45,trial,digit,9l7l5c,1,timedOut,,202.22000000000116,201.38000000000466,202.22000000000116,202.22000000000116,201.38000000000466,202.22000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,18,18,130,Eligible,Voucher,Yes
176,1755089298343,13/08/2025 12:48,1755092898343,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,45,trial,mask,y6xgix,2,response,space,38.83999999999651,34.720000000001164,38.83999999999651,38.83999999999651,34.720000000001164,38.83999999999651,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,18,18,130,Eligible,Voucher,Yes
177,1755089299411,13/08/2025 12:48,1755092899411,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,46,trial,digit,9l7l5c,1,timedOut,,203.05999999999767,201.39999999999418,203.05999999999767,203.05999999999767,201.39999999999418,203.05999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,23,23,140,Eligible,Voucher,Yes
178,1755089299468,13/08/2025 12:48,1755092899468,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,46,trial,mask,y6xgix,2,response,space,59.66000000000349,55.55999999999767,59.66000000000349,59.66000000000349,55.55999999999767,59.66000000000349,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,23,23,140,Eligible,Voucher,Yes
179,1755089300515,13/08/2025 12:48,1755092900515,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,47,trial,digit,9l7l5c,1,timedOut,,202.88000000000466,201.39999999999418,202.88000000000466,202.88000000000466,201.39999999999418,202.88000000000466,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,23,23,120,Eligible,Voucher,Yes
180,1755089300565,13/08/2025 12:48,1755092900565,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,47,trial,mask,y6xgix,2,response,space,51.48000000001048,48.60000000000582,51.48000000001048,51.48000000001048,48.60000000000582,51.48000000001048,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,23,23,120,Eligible,Voucher,Yes
181,1755089301619,13/08/2025 12:48,1755092901619,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,48,trial,digit,9l7l5c,1,timedOut,,202.70000000001164,201.38000000000466,202.70000000001164,202.70000000001164,201.38000000000466,202.70000000001164,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,23,23,110,Eligible,Voucher,Yes
182,1755089301729,13/08/2025 12:48,1755092901729,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,48,trial,mask,y6xgix,2,response,space,111.11999999996624,104.17999999999302,111.11999999996624,111.11999999996624,104.17999999999302,111.11999999996624,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,23,23,110,Eligible,Voucher,Yes
183,1755089302723,13/08/2025 12:48,1755092902723,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,49,trial,digit,9l7l5c,1,timedOut,,202.51999999998952,201.37999999997555,202.51999999998952,202.51999999998952,201.37999999997555,202.51999999998952,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,23,23,100,Eligible,Voucher,Yes
184,1755089302866,13/08/2025 12:48,1755092902866,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,49,trial,mask,y6xgix,2,response,space,145.14000000001397,138.90000000002328,145.14000000001397,145.14000000001397,138.90000000002328,145.14000000001397,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,23,23,100,Eligible,Voucher,Yes
185,1755089303828,13/08/2025 12:48,1755092903828,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,50,trial,digit,9l7l5c,1,timedOut,,202.35999999998603,201.39999999999418,202.35999999998603,202.35999999998603,201.39999999999418,202.35999999998603,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,23,23,120,Eligible,Voucher,Yes
186,1755089303965,13/08/2025 12:48,1755092903965,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,50,trial,mask,y6xgix,2,response,space,138.88000000000466,131.94000000000233,138.88000000000466,138.88000000000466,131.94000000000233,138.88000000000466,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,23,23,120,Eligible,Voucher,Yes
187,1755089304932,13/08/2025 12:48,1755092904932,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,51,trial,digit,9l7l5c,1,timedOut,,202.17999999999302,201.39999999999418,202.17999999999302,202.17999999999302,201.39999999999418,202.17999999999302,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,23,23,90,Eligible,Voucher,Yes
188,1755089305012,13/08/2025 12:48,1755092905012,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,51,trial,mask,y6xgix,2,response,space,80.77999999999884,76.38000000000466,80.77999999999884,80.77999999999884,76.38000000000466,80.77999999999884,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,23,23,90,Eligible,Voucher,Yes
189,1755089306036,13/08/2025 12:48,1755092906036,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,52,trial,digit,9l7l5c,1,timedOut,,203,201.38000000000466,203,203,201.38000000000466,203,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,23,23,100,Eligible,Voucher,Yes
190,1755089306284,13/08/2025 12:48,1755092906284,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,52,trial,mask,y6xgix,2,response,space,250,243.05999999999767,250,250,243.05999999999767,250,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,23,23,100,Eligible,Voucher,Yes
191,1755089307140,13/08/2025 12:48,1755092907140,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,53,trial,digit,9l7l5c,1,timedOut,,203.82000000000698,201.38000000000466,203.82000000000698,203.82000000000698,201.38000000000466,203.82000000000698,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,23,,170,Eligible,Voucher,Yes
192,1755089307179,13/08/2025 12:48,1755092907179,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,53,trial,mask,y6xgix,2,response,sr_mw,41.44000000000233,34.720000000001164,41.44000000000233,41.44000000000233,34.720000000001164,41.44000000000233,1,0,0,mind wandering,Keyboard Response,self report,4,object-197,trial,,3,noresponse,23,,170,Eligible,Voucher,Yes
193,1755089310251,13/08/2025 12:48,1755092910251,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,53,trial,self report,f94j6g,3,response,,2208.3400000000256,2201.4000000000233,2208.3400000000256,2208.3400000000256,2201.4000000000233,2208.3400000000256,1,0,0,tune out,Click Response,resp_tuneOut,3,object-190,trial,,3,noresponse,23,,170,Eligible,Voucher,Yes
194,1755089315245,13/08/2025 12:48,1755092915245,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,53,trial,ready,5m4rjw,4,timedOut,,5002.239999999991,5000.039999999979,5002.239999999991,5002.239999999991,5000.039999999979,5002.239999999991,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,23,,170,Eligible,Voucher,Yes
195,1755089315446,13/08/2025 12:48,1755092915446,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,54,trial,digit,9l7l5c,1,timedOut,,203.20000000001164,201.38000000000466,203.20000000001164,203.20000000001164,201.38000000000466,203.20000000001164,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,23,23,170,Eligible,Voucher,Yes
196,1755089315502,13/08/2025 12:48,1755092915502,1,13/08/2025 14:48,233799,28,task-ucpj,,48676821,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,probe_selfreport,spreadsheet_sr,spreadsheet_sr,54,trial,mask,y6xgix,2,response,space,57.820000000006985,55.55999999999767,57.820000000006985,57.820000000006985,55.55999999999767,57.820000000006985,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,23,23,170,Eligible,Voucher,Yes
