Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-mq2e,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,branch-s3b7,branch-wcx7,branch-spxp
170,1754560569169,07/08/2025 09:56,1754564169169,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,44,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,18,18,160,Eligible,Voucher,Yes
171,1754560569369,07/08/2025 09:56,1754564169369,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,45,trial,digit,9l7l5c,1,timedOut,,200.30000000447035,199.79999999998836,200.30000000447035,200.30000000447035,199.79999999998836,200.30000000447035,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,18,18,170,Eligible,Voucher,Yes
172,1754560570269,07/08/2025 09:56,1754564170269,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,45,trial,mask,y6xgix,2,response,noresponse,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,18,18,170,Eligible,Voucher,Yes
173,1754560570468,07/08/2025 09:56,1754564170468,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,46,trial,digit,9l7l5c,1,timedOut,,200.29999999998836,199.79999999998836,200.29999999998836,200.29999999998836,199.79999999998836,200.29999999998836,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,25,25,170,Eligible,Voucher,Yes
174,1754560571368,07/08/2025 09:56,1754564171368,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,46,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,25,25,170,Eligible,Voucher,Yes
175,1754560571568,07/08/2025 09:56,1754564171568,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,47,trial,digit,9l7l5c,1,timedOut,,201.0000000029686,199.79999999998836,201.0000000029686,201.0000000029686,199.79999999998836,201.0000000029686,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,25,25,150,Eligible,Voucher,Yes
176,1754560572467,07/08/2025 09:56,1754564172467,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,47,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,25,25,150,Eligible,Voucher,Yes
177,1754560572667,07/08/2025 09:56,1754564172667,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,48,trial,digit,9l7l5c,1,timedOut,,200.30000000150176,199.80000000001746,200.30000000150176,200.30000000150176,199.80000000001746,200.30000000150176,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,25,25,110,Eligible,Voucher,Yes
178,1754560573566,07/08/2025 09:56,1754564173566,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,48,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,25,25,110,Eligible,Voucher,Yes
179,1754560573766,07/08/2025 09:56,1754564173766,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,49,trial,digit,9l7l5c,1,timedOut,,200.30000000298605,199.80000000001746,200.30000000298605,200.30000000298605,199.80000000001746,200.30000000298605,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,25,25,110,Eligible,Voucher,Yes
180,1754560574665,07/08/2025 09:56,1754564174665,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,49,trial,mask,y6xgix,2,response,noresponse,899.1999999999825,899.1999999999825,899.1999999999825,899.1999999999825,899.1999999999825,899.1999999999825,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,25,25,110,Eligible,Voucher,Yes
181,1754560574865,07/08/2025 09:56,1754564174865,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,50,trial,digit,9l7l5c,1,timedOut,,200.40000000447617,199.89999999999418,200.40000000447617,200.40000000447617,199.89999999999418,200.40000000447617,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,25,25,160,Eligible,Voucher,Yes
182,1754560575764,07/08/2025 09:56,1754564175764,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,50,trial,mask,y6xgix,2,response,noresponse,899.3000000000175,899.3000000000175,899.3000000000175,899.3000000000175,899.3000000000175,899.3000000000175,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,25,25,160,Eligible,Voucher,Yes
183,1754560575964,07/08/2025 09:56,1754564175964,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,51,trial,digit,9l7l5c,1,timedOut,,200.30000000595464,199.79999999998836,200.30000000595464,200.30000000595464,199.79999999998836,200.30000000595464,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,25,,90,Eligible,Voucher,Yes
184,1754560576863,07/08/2025 09:56,1754564176863,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,51,trial,mask,y6xgix,2,response,noresponse,899.3000000000175,899.3000000000175,899.3000000000175,899.3000000000175,899.3000000000175,899.3000000000175,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,25,,90,Eligible,Voucher,Yes
185,1754560577063,07/08/2025 09:56,1754564177063,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,52,trial,digit,9l7l5c,1,timedOut,,200.40000000147847,199.79999999998836,200.40000000147847,200.40000000147847,199.79999999998836,200.40000000147847,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,25,25,160,Eligible,Voucher,Yes
186,1754560577962,07/08/2025 09:56,1754564177962,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,52,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,25,25,160,Eligible,Voucher,Yes
187,1754560578162,07/08/2025 09:56,1754564178162,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,53,trial,digit,9l7l5c,1,timedOut,,200.29999999998836,199.89999999996508,200.29999999998836,200.29999999998836,199.89999999996508,200.29999999998836,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,25,25,170,Eligible,Voucher,Yes
188,1754560579061,07/08/2025 09:56,1754564179061,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,53,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,25,25,170,Eligible,Voucher,Yes
189,1754560579261,07/08/2025 09:56,1754564179261,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,54,trial,digit,9l7l5c,1,timedOut,,200.500000004482,199.90000000002328,200.500000004482,200.500000004482,199.90000000002328,200.500000004482,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,25,25,150,Eligible,Voucher,Yes
190,1754560580160,07/08/2025 09:56,1754564180160,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,54,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,25,25,150,Eligible,Voucher,Yes
191,1754560580360,07/08/2025 09:56,1754564180360,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,55,trial,digit,9l7l5c,1,timedOut,,200.20000000298023,199.79999999998836,200.20000000298023,200.20000000298023,199.79999999998836,200.20000000298023,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,22,22,130,Eligible,Voucher,Yes
192,1754560581259,07/08/2025 09:56,1754564181259,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,55,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,22,22,130,Eligible,Voucher,Yes
193,1754560581459,07/08/2025 09:56,1754564181459,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,56,trial,digit,9l7l5c,1,timedOut,,200.20000000449363,199.70000000001164,200.20000000449363,200.20000000449363,199.70000000001164,200.20000000449363,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,22,22,140,Eligible,Voucher,Yes
194,1754560582359,07/08/2025 09:56,1754564182359,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,56,trial,mask,y6xgix,2,response,noresponse,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,899.4000000000233,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,22,22,140,Eligible,Voucher,Yes
195,1754560582559,07/08/2025 09:56,1754564182559,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,57,trial,digit,9l7l5c,1,timedOut,,200.40000000147847,199.89999999996508,200.40000000147847,200.40000000147847,199.89999999996508,200.40000000147847,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,22,22,100,Eligible,Voucher,Yes
196,1754560583458,07/08/2025 09:56,1754564183458,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,57,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,22,22,100,Eligible,Voucher,Yes
197,1754560583657,07/08/2025 09:56,1754564183657,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,58,trial,digit,9l7l5c,1,timedOut,,200.20000000001164,199.79999999998836,200.20000000001164,200.20000000001164,199.79999999998836,200.20000000001164,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,22,22,140,Eligible,Voucher,Yes
198,1754560584557,07/08/2025 09:56,1754564184557,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,58,trial,mask,y6xgix,2,response,noresponse,899.3000000000466,899.3000000000466,899.3000000000466,899.3000000000466,899.3000000000466,899.3000000000466,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,22,22,140,Eligible,Voucher,Yes
199,1754560584757,07/08/2025 09:56,1754564184757,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,59,trial,digit,9l7l5c,1,timedOut,,200.30000000295695,199.79999999998836,200.30000000295695,200.30000000295695,199.79999999998836,200.30000000295695,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,22,22,170,Eligible,Voucher,Yes
200,1754560585656,07/08/2025 09:56,1754564185656,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,59,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,22,22,170,Eligible,Voucher,Yes
201,1754560585856,07/08/2025 09:56,1754564185856,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,60,trial,digit,9l7l5c,1,timedOut,,200.59999999997672,199.79999999998836,200.59999999997672,200.59999999997672,199.79999999998836,200.59999999997672,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,22,22,110,Eligible,Voucher,Yes
202,1754560586755,07/08/2025 09:56,1754564186755,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,60,trial,mask,y6xgix,2,response,noresponse,899.5999999999767,899.5999999999767,899.5999999999767,899.5999999999767,899.5999999999767,899.5999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,22,22,110,Eligible,Voucher,Yes
203,1754560586955,07/08/2025 09:56,1754564186955,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,61,trial,digit,9l7l5c,1,timedOut,,200.40000000299187,199.5,200.40000000299187,200.40000000299187,199.5,200.40000000299187,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,22,,100,Eligible,Voucher,Yes
204,1754560587854,07/08/2025 09:56,1754564187854,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,61,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,22,,100,Eligible,Voucher,Yes
205,1754560588054,07/08/2025 09:56,1754564188054,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,62,trial,digit,9l7l5c,1,timedOut,,200.30000000598375,199.90000000002328,200.30000000598375,200.30000000598375,199.90000000002328,200.30000000598375,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,22,22,140,Eligible,Voucher,Yes
206,1754560588953,07/08/2025 09:56,1754564188953,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,62,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,22,22,140,Eligible,Voucher,Yes
207,1754560589153,07/08/2025 09:56,1754564189153,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,63,trial,digit,9l7l5c,1,timedOut,,200.20000000001164,199.70000000001164,200.20000000001164,200.20000000001164,199.70000000001164,200.20000000001164,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,22,22,150,Eligible,Voucher,Yes
208,1754560590052,07/08/2025 09:56,1754564190052,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,63,trial,mask,y6xgix,2,response,noresponse,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,899.2999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,22,22,150,Eligible,Voucher,Yes
209,1754560590252,07/08/2025 09:56,1754564190252,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,64,trial,digit,9l7l5c,1,timedOut,,200.30000000150176,199.90000000002328,200.30000000150176,200.30000000150176,199.90000000002328,200.30000000150176,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,20,20,170,Eligible,Voucher,Yes
210,1754560591151,07/08/2025 09:56,1754564191151,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,64,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,20,20,170,Eligible,Voucher,Yes
211,1754560591351,07/08/2025 09:56,1754564191351,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,65,trial,digit,9l7l5c,1,timedOut,,200.30000000295695,199.89999999996508,200.30000000295695,200.30000000295695,199.89999999996508,200.30000000295695,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,20,20,100,Eligible,Voucher,Yes
212,1754560592250,07/08/2025 09:56,1754564192250,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,65,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,20,20,100,Eligible,Voucher,Yes
213,1754560592450,07/08/2025 09:56,1754564192450,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,66,trial,digit,9l7l5c,1,timedOut,,200.5,199.90000000002328,200.5,200.5,199.90000000002328,200.5,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,20,20,90,Eligible,Voucher,Yes
214,1754560593349,07/08/2025 09:56,1754564193349,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,66,trial,mask,y6xgix,2,response,noresponse,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,20,20,90,Eligible,Voucher,Yes
215,1754560593549,07/08/2025 09:56,1754564193549,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,67,trial,digit,9l7l5c,1,timedOut,,200.30000000598375,199.90000000002328,200.30000000598375,200.30000000598375,199.90000000002328,200.30000000598375,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,20,20,110,Eligible,Voucher,Yes
216,1754560594448,07/08/2025 09:56,1754564194448,1,07/08/2025 11:56,233799,28,task-kwp2,,48572346,BLINDED,13934025,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x703,,,0,SART - JB2012 Exp2 - Self report,5,selfreport_probe,spreadsheet_sr,spreadsheet_sr,67,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,20,20,110,Eligible,Voucher,Yes
