Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-8dr8,Randomise questionnaire elements?,Question Key,Response
5,1739180026422,10/02/2025 09:33:46,1739180026317,0,10/02/2025 09:33:46,209080,4,questionnaire-b47r,,43232327,BLIND,12601909,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x953,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1739180026422,10/02/2025 09:33:46,1739180026317,0,10/02/2025 09:33:46,209080,4,questionnaire-b47r,,43232327,BLIND,12601909,,rejected - time limit reached,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1920x1080,1920x953,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,5585
1,1739226537365,10/02/2025 22:28:57,1739226537058,0,10/02/2025 22:28:57,209080,4,questionnaire-b47r,,43266509,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,,Demographics Questionnaire,3,set1,No,BEGIN QUESTIONNAIRE,
2,1739226556517,10/02/2025 22:29:16,1739226556259,0,10/02/2025 22:29:16,209080,4,questionnaire-b47r,,43266509,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,,Demographics Questionnaire,3,set1,No,Age,56
3,1739226556624,10/02/2025 22:29:16,1739226556264,0,10/02/2025 22:29:16,209080,4,questionnaire-b47r,,43266509,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,,Demographics Questionnaire,3,set1,No,Gender,Woman
4,1739226556624,10/02/2025 22:29:16,1739226556265,0,10/02/2025 22:29:16,209080,4,questionnaire-b47r,,43266509,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,,Demographics Questionnaire,3,set1,No,Gender-quantised,2
5,1739226556624,10/02/2025 22:29:16,1739226556266,0,10/02/2025 22:29:16,209080,4,questionnaire-b47r,,43266509,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1739226556624,10/02/2025 22:29:16,1739226556267,0,10/02/2025 22:29:16,209080,4,questionnaire-b47r,,43266509,BLIND,12612642,,complete,,,tablet,Amazon KFONWI,Android 9,Silk 130.7.9,601x962,602x777,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,19209
1,1739389121407,12/02/2025 19:38:41,1739389120792,0,12/02/2025 19:38:40,209080,4,questionnaire-b47r,,43355949,BLIND,12637164,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1138x639,1264x523,,,,Demographics Questionnaire,3,set1,No,BEGIN QUESTIONNAIRE,
2,1739389129931,12/02/2025 19:38:49,1739389129336,0,12/02/2025 19:38:49,209080,4,questionnaire-b47r,,43355949,BLIND,12637164,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1138x639,1264x523,,,,Demographics Questionnaire,3,set1,No,Age,47
3,1739389130004,12/02/2025 19:38:50,1739389129338,0,12/02/2025 19:38:49,209080,4,questionnaire-b47r,,43355949,BLIND,12637164,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1138x639,1264x523,,,,Demographics Questionnaire,3,set1,No,Gender,Woman
4,1739389130004,12/02/2025 19:38:50,1739389129339,0,12/02/2025 19:38:49,209080,4,questionnaire-b47r,,43355949,BLIND,12637164,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1138x639,1264x523,,,,Demographics Questionnaire,3,set1,No,Gender-quantised,2
5,1739389130004,12/02/2025 19:38:50,1739389129339,0,12/02/2025 19:38:49,209080,4,questionnaire-b47r,,43355949,BLIND,12637164,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1138x639,1264x523,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1739389130004,12/02/2025 19:38:50,1739389129339,0,12/02/2025 19:38:49,209080,4,questionnaire-b47r,,43355949,BLIND,12637164,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 131.0.0.0,1138x639,1264x523,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,8547
1,1739210685138,10/02/2025 18:04:45,1739210685028,0,10/02/2025 18:04:45,209080,4,questionnaire-b47r,,43257157,BLIND,12608669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x707,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1739210706925,10/02/2025 18:05:06,1739210706824,0,10/02/2025 18:05:06,209080,4,questionnaire-b47r,,43257157,BLIND,12608669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x707,,,,Demographics Questionnaire,3,set2,No,Age,60
3,1739210706992,10/02/2025 18:05:06,1739210706829,0,10/02/2025 18:05:06,209080,4,questionnaire-b47r,,43257157,BLIND,12608669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x707,,,,Demographics Questionnaire,3,set2,No,Gender,Woman
4,1739210706992,10/02/2025 18:05:06,1739210706829,0,10/02/2025 18:05:06,209080,4,questionnaire-b47r,,43257157,BLIND,12608669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x707,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,2
5,1739210706992,10/02/2025 18:05:06,1739210706829,0,10/02/2025 18:05:06,209080,4,questionnaire-b47r,,43257157,BLIND,12608669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x707,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1739210706992,10/02/2025 18:05:06,1739210706829,0,10/02/2025 18:05:06,209080,4,questionnaire-b47r,,43257157,BLIND,12608669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,820x1180,1180x707,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,21801
1,1739137275527,09/02/2025 21:41:15,1739137275352,0,09/02/2025 21:41:15,209080,4,questionnaire-b47r,,43225575,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Demographics Questionnaire,3,set1,No,BEGIN QUESTIONNAIRE,
2,1739137286128,09/02/2025 21:41:26,1739137285927,0,09/02/2025 21:41:25,209080,4,questionnaire-b47r,,43225575,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Demographics Questionnaire,3,set1,No,Age,63
3,1739137286178,09/02/2025 21:41:26,1739137285930,0,09/02/2025 21:41:25,209080,4,questionnaire-b47r,,43225575,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Demographics Questionnaire,3,set1,No,Gender,Man
4,1739137286178,09/02/2025 21:41:26,1739137285930,0,09/02/2025 21:41:25,209080,4,questionnaire-b47r,,43225575,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Demographics Questionnaire,3,set1,No,Gender-quantised,1
5,1739137286178,09/02/2025 21:41:26,1739137285930,0,09/02/2025 21:41:25,209080,4,questionnaire-b47r,,43225575,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1739137286178,09/02/2025 21:41:26,1739137285930,0,09/02/2025 21:41:25,209080,4,questionnaire-b47r,,43225575,BLIND,12599877,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.3,810x1080,810x1010,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,10578
1,1739127047148,09/02/2025 18:50:47,1739127047068,0,09/02/2025 18:50:47,209080,4,questionnaire-b47r,,43222642,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1739127061711,09/02/2025 18:51:01,1739127061675,0,09/02/2025 18:51:01,209080,4,questionnaire-b47r,,43222642,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Demographics Questionnaire,3,set2,No,Age,47
3,1739127061768,09/02/2025 18:51:01,1739127061677,0,09/02/2025 18:51:01,209080,4,questionnaire-b47r,,43222642,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Demographics Questionnaire,3,set2,No,Gender,Woman
4,1739127061768,09/02/2025 18:51:01,1739127061678,0,09/02/2025 18:51:01,209080,4,questionnaire-b47r,,43222642,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,2
5,1739127061768,09/02/2025 18:51:01,1739127061678,0,09/02/2025 18:51:01,209080,4,questionnaire-b47r,,43222642,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1739127061768,09/02/2025 18:51:01,1739127061678,0,09/02/2025 18:51:01,209080,4,questionnaire-b47r,,43222642,BLIND,12598828,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x692,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,14610
1,1738781793753,05/02/2025 18:56:33,1738781793528,0,05/02/2025 18:56:33,209080,4,questionnaire-b47r,,43109831,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1738781805672,05/02/2025 18:56:45,1738781805226,0,05/02/2025 18:56:45,209080,4,questionnaire-b47r,,43109831,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set2,No,Age,22
3,1738781805772,05/02/2025 18:56:45,1738781805229,0,05/02/2025 18:56:45,209080,4,questionnaire-b47r,,43109831,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set2,No,Gender,Woman
4,1738781805772,05/02/2025 18:56:45,1738781805229,0,05/02/2025 18:56:45,209080,4,questionnaire-b47r,,43109831,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,2
5,1738781805772,05/02/2025 18:56:45,1738781805229,0,05/02/2025 18:56:45,209080,4,questionnaire-b47r,,43109831,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1738781805772,05/02/2025 18:56:45,1738781805229,0,05/02/2025 18:56:45,209080,4,questionnaire-b47r,,43109831,BLIND,12560076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x730,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,11701
1,1738674339925,04/02/2025 13:05:39,1738674339879,0,04/02/2025 13:05:39,209080,4,questionnaire-b47r,,43044581,BLIND,12544293,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1738674345578,04/02/2025 13:05:45,1738674345562,0,04/02/2025 13:05:45,209080,4,questionnaire-b47r,,43044581,BLIND,12544293,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Demographics Questionnaire,3,set2,No,Age,20
3,1738674345657,04/02/2025 13:05:45,1738674345564,0,04/02/2025 13:05:45,209080,4,questionnaire-b47r,,43044581,BLIND,12544293,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Demographics Questionnaire,3,set2,No,Gender,Man
4,1738674345657,04/02/2025 13:05:45,1738674345564,0,04/02/2025 13:05:45,209080,4,questionnaire-b47r,,43044581,BLIND,12544293,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,1
5,1738674345657,04/02/2025 13:05:45,1738674345564,0,04/02/2025 13:05:45,209080,4,questionnaire-b47r,,43044581,BLIND,12544293,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1738674345657,04/02/2025 13:05:45,1738674345564,0,04/02/2025 13:05:45,209080,4,questionnaire-b47r,,43044581,BLIND,12544293,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1536x864,1528x738,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,5685
1,1738662733959,04/02/2025 09:52:13,1738662733897,0,04/02/2025 09:52:13,209080,4,questionnaire-b47r,,43034459,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1738662738767,04/02/2025 09:52:18,1738662738730,0,04/02/2025 09:52:18,209080,4,questionnaire-b47r,,43034459,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,Age,18
3,1738662739097,04/02/2025 09:52:19,1738662738733,0,04/02/2025 09:52:18,209080,4,questionnaire-b47r,,43034459,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,Gender,Man
4,1738662739097,04/02/2025 09:52:19,1738662738733,0,04/02/2025 09:52:18,209080,4,questionnaire-b47r,,43034459,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,1
5,1738662739097,04/02/2025 09:52:19,1738662738733,0,04/02/2025 09:52:18,209080,4,questionnaire-b47r,,43034459,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1738662739097,04/02/2025 09:52:19,1738662738733,0,04/02/2025 09:52:18,209080,4,questionnaire-b47r,,43034459,BLIND,12541956,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.2.1,1440x900,1440x820,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,4836
1,1738602868581,03/02/2025 17:14:28,1738602870250,0,03/02/2025 17:14:30,209080,4,questionnaire-b47r,,43013997,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1738602874934,03/02/2025 17:14:34,1738602876642,0,03/02/2025 17:14:36,209080,4,questionnaire-b47r,,43013997,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,,Demographics Questionnaire,3,set2,No,Age,50
3,1738602874976,03/02/2025 17:14:34,1738602876644,0,03/02/2025 17:14:36,209080,4,questionnaire-b47r,,43013997,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,,Demographics Questionnaire,3,set2,No,Gender,Man
4,1738602874976,03/02/2025 17:14:34,1738602876644,0,03/02/2025 17:14:36,209080,4,questionnaire-b47r,,43013997,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,1
5,1738602874976,03/02/2025 17:14:34,1738602876645,0,03/02/2025 17:14:36,209080,4,questionnaire-b47r,,43013997,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1738602874976,03/02/2025 17:14:34,1738602876645,0,03/02/2025 17:14:36,209080,4,questionnaire-b47r,,43013997,BLIND,12536940,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1664x1110,1656x984,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,6395
1,1738599362873,03/02/2025 16:16:02,1738599363074,0,03/02/2025 16:16:03,209080,4,questionnaire-b47r,,43011536,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1696x792,,,,Demographics Questionnaire,3,set1,No,BEGIN QUESTIONNAIRE,
2,1738599373725,03/02/2025 16:16:13,1738599373939,0,03/02/2025 16:16:13,209080,4,questionnaire-b47r,,43011536,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1696x792,,,,Demographics Questionnaire,3,set1,No,Age,21 
3,1738599373787,03/02/2025 16:16:13,1738599373943,0,03/02/2025 16:16:13,209080,4,questionnaire-b47r,,43011536,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1696x792,,,,Demographics Questionnaire,3,set1,No,Gender,Woman
4,1738599373787,03/02/2025 16:16:13,1738599373944,0,03/02/2025 16:16:13,209080,4,questionnaire-b47r,,43011536,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1696x792,,,,Demographics Questionnaire,3,set1,No,Gender-quantised,2
5,1738599373787,03/02/2025 16:16:13,1738599373944,0,03/02/2025 16:16:13,209080,4,questionnaire-b47r,,43011536,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1696x792,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1738599373787,03/02/2025 16:16:13,1738599373945,0,03/02/2025 16:16:13,209080,4,questionnaire-b47r,,43011536,BLIND,12536225,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 132.0.0.0,1280x720,1696x792,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,10871
1,1738591282520,03/02/2025 14:01:22,1738591282773,0,03/02/2025 14:01:22,209080,4,questionnaire-b47r,,43004393,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,,Demographics Questionnaire,3,set1,No,BEGIN QUESTIONNAIRE,
2,1738591289296,03/02/2025 14:01:29,1738591289506,0,03/02/2025 14:01:29,209080,4,questionnaire-b47r,,43004393,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,,Demographics Questionnaire,3,set1,No,Age,20
3,1738591289369,03/02/2025 14:01:29,1738591289508,0,03/02/2025 14:01:29,209080,4,questionnaire-b47r,,43004393,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,,Demographics Questionnaire,3,set1,No,Gender,Man
4,1738591289369,03/02/2025 14:01:29,1738591289508,0,03/02/2025 14:01:29,209080,4,questionnaire-b47r,,43004393,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,,Demographics Questionnaire,3,set1,No,Gender-quantised,1
5,1738591289369,03/02/2025 14:01:29,1738591289508,0,03/02/2025 14:01:29,209080,4,questionnaire-b47r,,43004393,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,,Demographics Questionnaire,3,set1,No,Gender-text,
6,1738591289369,03/02/2025 14:01:29,1738591289508,0,03/02/2025 14:01:29,209080,4,questionnaire-b47r,,43004393,BLIND,12533623,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x641,,,,Demographics Questionnaire,3,set1,No,END QUESTIONNAIRE,6735
1,1738168683654,29/01/2025 16:38:03,1738168683557,0,29/01/2025 16:38:03,209080,4,questionnaire-b47r,,42842385,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1738168708937,29/01/2025 16:38:28,1738168708876,0,29/01/2025 16:38:28,209080,4,questionnaire-b47r,,42842385,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Demographics Questionnaire,3,set2,No,Age,21
3,1738168709000,29/01/2025 16:38:29,1738168708880,0,29/01/2025 16:38:28,209080,4,questionnaire-b47r,,42842385,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Demographics Questionnaire,3,set2,No,Gender,Woman
4,1738168709000,29/01/2025 16:38:29,1738168708880,0,29/01/2025 16:38:28,209080,4,questionnaire-b47r,,42842385,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,2
5,1738168709000,29/01/2025 16:38:29,1738168708880,0,29/01/2025 16:38:28,209080,4,questionnaire-b47r,,42842385,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1738168709000,29/01/2025 16:38:29,1738168708880,0,29/01/2025 16:38:28,209080,4,questionnaire-b47r,,42842385,BLIND,12493669,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,820x1180,1180x713,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,25323
1,1739180916961,10/02/2025 09:48:36,1739180909251,0,10/02/2025 09:48:29,209080,4,questionnaire-b47r,,43232698,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,,Demographics Questionnaire,3,set2,No,BEGIN QUESTIONNAIRE,
2,1739180931397,10/02/2025 09:48:51,1739180923737,0,10/02/2025 09:48:43,209080,4,questionnaire-b47r,,43232698,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,,Demographics Questionnaire,3,set2,No,Age,68
3,1739180931482,10/02/2025 09:48:51,1739180923740,0,10/02/2025 09:48:43,209080,4,questionnaire-b47r,,43232698,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,,Demographics Questionnaire,3,set2,No,Gender,Man
4,1739180931482,10/02/2025 09:48:51,1739180923741,0,10/02/2025 09:48:43,209080,4,questionnaire-b47r,,43232698,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,,Demographics Questionnaire,3,set2,No,Gender-quantised,1
5,1739180931482,10/02/2025 09:48:51,1739180923741,0,10/02/2025 09:48:43,209080,4,questionnaire-b47r,,43232698,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,,Demographics Questionnaire,3,set2,No,Gender-text,
6,1739180931482,10/02/2025 09:48:51,1739180923742,0,10/02/2025 09:48:43,209080,4,questionnaire-b47r,,43232698,BLIND,12602000,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,,Demographics Questionnaire,3,set2,No,END QUESTIONNAIRE,14491
END OF FILE
